Name,Web,Regional_ranking,World_ranking,Impact_score,Openness_score,Excellence_core,Year
Universidade Federal de Goiás UFG,www.ufg.br,35,834,1699,269,1139,2015
Universidad de Antioquia,www.udea.edu.co,36,894,1543,760,1054,2015
Universidade Federal de São Carlos,www.ufscar.br,37,895,1936,798,829,2015
Pontificia Universidade Católica do Rio Grande do Sul PUCRS,www.pucrs.br,38,946,1604,622,1178,2015
Pontificia Universidad Católica del Perú,www.pucp.edu.pe,39,1000,1124,671,1962,2015
Universidade Federal de Santa Maria UFSM,www.ufsm.br,40,1001,2097,515,1077,2015
Universidade Estadual de Maringá,www.uem.br,41,1058,2480,455,1265,2015
Universidade Federal da Paraíba UFPB,www.ufpb.br,42,1070,2102,643,1172,2015
Universidade Estadual de Londrina,www.uel.br,43,1080,1842,409,1376,2015
Universidad Nacional de Rosario,www.unr.edu.ar,44,1080,1785,1157,1301,2015
Benemérita Universidad Autónoma de Puebla,www.buap.mx,45,1111,2157,857,1008,2015
Universidade Federal de Viçosa UFV,www.ufv.br,46,1115,2542,485,1139,2015
Universidad de Santiago de Chile,www.usach.cl,47,1127,1728,1578,1346,2015
(1)  Universidad Técnica Federico Santa María,www.utfsm.cl,48,1130,2894,1222,846,2015
Universidade Federal de Uberlândia,www.ufu.br,49,1140,2316,295,1362,2015
Universidade Federal do Amazonas UFAM,portal.ufam.edu.br,50,1185,986,1202,2098,2015
Universidad Nacional de Cuyo Mendoza,www.uncu.edu.ar,51,1221,2155,614,1439,2015
Pontificia Universidad Javeriana,www.javeriana.edu.co,52,1238,1984,739,1632,2015
Universidad Autónoma de Nuevo León,www.uanl.mx,53,1241,2364,7,1439,2015
Universidad Central de Venezuela,www.ucv.ve,54,1247,2636,553,1610,2015
Fundação Getulio Vargas FGV,portal.fgv.br,55,1264,516,278,3364,2015
Universidad Nacional del Centro de la Provincia de Buenos Aires,www.unicen.edu.ar,56,1267,1255,1741,1878,2015
Universidad del Valle Cali,www.univalle.edu.co,57,1294,2040,757,1713,2015
Universidad Tecnológica Nacional,www.utn.edu.ar,58,1295,1637,387,2210,2015
Universidade Estadual de Montes Claros UNIMONTES,portal.unimontes.br,59,1309,704,1772,2554,2015
Universidad Nacional Mayor de San Marcos,www.unmsm.edu.pe,60,1316,1169,529,2526,2015
Universidad Autónoma de Baja California,www.uabc.mx,61,1318,1475,1098,2020,2015
Pontificia Universidade Católica do Paraná PUCPR,www.pucpr.br,62,1326,1950,1547,1623,2015
Universidad Austral de Chile,www.uach.cl,63,1334,3026,466,1413,2015
Universidad Autónoma del Estado de México,www.uaemex.mx,64,1339,1504,1009,2045,2015
Universidad de los Andes Mérida,www.ula.ve,65,1345,1959,423,2036,2015
Universidade Federal de Juiz de Fora UFJF,www.ufjf.br,66,1374,3286,610,1301,2015
Universidad Veracruzana,www.uv.mx,67,1378,2576,435,2020,2015
Universidad Iberoamericana,www.uia.mx,68,1383,3069,1641,1200,2015
Universidad Pontificia Bolivariana,www.upb.edu.co,69,1413,872,2283,2574,2015
Universidad Nacional del Comahue,www.uncoma.edu.ar,70,1442,2195,4258,1713,2015
Universidad Nacional del Litoral,www.unl.edu.ar,71,1448,2921,1524,1459,2015
Universidad de la República,www.universidad.edu.uy,72,1453,3606,3790,875,2015
Universidade Federal do ABC UFABC,www.ufabc.edu.br,73,1456,4542,1507,864,2015
(1)  Pontificia Universidad Católica de Valparaíso,www.ucv.cl,74,1464,2212,2116,1659,2015
Universidade Federal do Espírito Santo,portal.ufes.br,75,1467,3021,671,1610,2015
Universidade Federal de Lavras UFLA,www.ufla.br,76,1508,3707,709,1433,2015
Universidade Federal de Pelotas UFPEL,www.ufpel.edu.br,77,1508,4565,594,1181,2015
Universidade Federal de Campina Grande,www.ufcg.edu.br,78,1528,3013,898,1670,2015
Universidad Michoacana de San Nicolás de Hidalgo,www.umich.mx,79,1539,3335,1249,1500,2015
Universidade Federal Rural de Pernambuco UFRPE,www.ufrpe.br,80,1547,2307,2550,1878,2015
Universidade do Vale do Rio dos Sinos UNISINOS,www.unisinos.br,81,1556,1307,1858,2597,2015
Universidad Simón Bolívar Venezuela,www.usb.ve,82,1576,3099,927,1925,2015
Universidad de Talca,www.utalca.cl,83,1580,3100,835,1967,2015
Universidade Federal de Mato Grosso do Sul,www.ufms.br,84,1587,2156,1300,2227,2015
Universidad Autónoma de San Luis Potosí,www.uaslp.mx,85,1592,5227,1002,1069,2015
Universidade Federal de Ouro Preto UFOP,www.ufop.br,86,1612,3704,839,1652,2015
Universidade Tecnológica Federal do Paraná UTFRP,www.utfpr.edu.br,87,1630,3764,542,1820,2015
Universidad Nacional de Mar del Plata,www.mdp.edu.ar,88,1658,4176,1825,1399,2015
Universidad Nacional Costa Rica,www.una.ac.cr,89,1662,2125,2287,2448,2015
Universidad de Sonora,www.uson.mx,90,1683,2783,381,2283,2015
Universidad Nacional del Nordeste,www.unne.edu.ar,91,1706,1919,911,2717,2015
Universidade do Estado de Santa Catarina UDESC,www.udesc.br,92,1733,2407,488,2485,2015
Universidad Nacional del Sur,www.uns.edu.ar,93,1755,4527,1166,1573,2015
Universidad Nacional de San Luis,www.unsl.edu.ar,94,1757,3308,1269,1975,2015
Universidad de Guanajuato,www.ugto.mx,95,1757,4536,1368,1444,2015
Universidad Diego Portales,www.udp.cl,96,1772,2997,3068,1931,2015
Universidade Federal do Rio Grande FURG,www.furg.br,97,1777,3685,1064,1925,2015
Universidad Autónoma de Yucatán,www.uady.mx,98,1783,3150,1255,2045,2015
Universidad de Colima,www.ucol.mx,99,1786,2529,674,2644,2015
Universidade de Santa Cruz do Sul UNISC,www.unisc.br,100,1787,628,2411,3482,2015
Universidade de São Paulo USP,www.usp.br,1,50,54,110,78,2016
Universidad Nacional Autónoma de México,www.unam.mx,2,80,30,367,331,2016
Universidade Estadual de Campinas UNICAMP,www.unicamp.br,3,188,136,402,323,2016
Universidade Federal do Rio de Janeiro,www.ufrj.br,4,229,184,385,349,2016
Universidad de Chile,www.uchile.cl,5,276,197,540,485,2016
Universidade Federal do Rio Grande do Sul UFRGS,www.ufrgs.br,6,293,310,493,436,2016
Universidade Federal de Minas Gerais UFMG,www.ufmg.br,7,298,252,458,461,2016
Universidad de Buenos Aires,www.uba.ar,8,314,313,530,408,2016
Universidade Estadual Paulista Júlio de Mesquita Filho,www.unesp.br,9,355,485,337,394,2016
Universidade Federal de Santa Catarina UFSC,ufsc.br,10,398,259,811,660,2016
Universidade de Brasília UNB,www.unb.br,11,460,263,711,848,2016
Pontificia Universidad Católica de Chile,www.uc.cl,12,482,633,507,474,2016
Universidad de Puerto Rico,www.upr.edu,13,484,333,650,646,2016
Universidade Federal do Paraná,www.ufpr.br,14,521,380,813,850,2016
Universidad Nacional de la Plata,www.unlp.edu.ar,15,543,620,897,674,2016
Universidade Federal Fluminense,www.uff.br,16,593,361,1065,967,2016
Universidad Nacional de Colombia,unal.edu.co,17,598,504,1087,922,2016
Universidad de los Andes Colombia,www.uniandes.edu.co,18,615,491,1072,824,2016
Universidad de Concepción,www.udec.cl,19,633,446,1080,897,2016
Universidade Federal de São Paulo UNIFESP,www.unifesp.br,20,637,1244,573,588,2016
Centro de Investigación y de Estudios Avanzados del IPN CINVESTAV,www.cinvestav.mx,21,658,1329,418,545,2016
Universidade Federal do Ceará,www.ufc.br,22,666,605,1020,854,2016
Universidade Federal da Bahia,www.ufba.br,23,677,522,1016,1056,2016
Universidade Federal de Pernambuco,www.ufpe.br,24,699,955,894,828,2016
Universidade do Estado do Rio de Janeiro UERJ,www.uerj.br,25,723,1140,350,788,2016
Universidad Nacional de Córdoba,www.unc.edu.ar,26,752,857,944,1029,2016
Pontificia Universidade Católica do Rio de Janeiro PUC-RIO,www.puc-rio.br,27,763,733,1024,1106,2016
Universidad Autónoma Metropolitana,www.uam.mx,28,770,615,1121,1218,2016
Universidade Federal de Goiás UFG,www.ufg.br,29,776,918,966,1174,2016
Tecnológico de Monterrey,www.itesm.mx,30,776,572,1089,1331,2016
Universidade Federal do Rio Grande do Norte,www.ufrn.br,31,801,946,1033,1103,2016
Universidade Federal de São Carlos,www.ufscar.br,32,808,1340,803,882,2016
Universidad de Costa Rica,www.ucr.ac.cr,33,836,625,962,1550,2016
Instituto Politécnico Nacional,www.ipn.mx,34,850,1495,1297,821,2016
Pontificia Universidade Católica do Rio Grande do Sul PUCRS,www.pucrs.br,35,889,1075,934,1266,2016
Universidad de Guadalajara,www.udg.mx,36,893,590,1638,1580,2016
Universidad de Antioquia,www.udea.edu.co,37,895,1225,1288,1087,2016
Universidade Federal de Santa Maria UFSM,www.ufsm.br,38,908,1378,851,1111,2016
Universidade Federal do Pará UFPA,portal.ufpa.br,39,922,872,1169,1432,2016
University of the West Indies,www.uwi.edu,40,943,1248,798,1444,2016
Pontificia Universidad Católica del Perú,www.pucp.edu.pe,41,949,589,1591,1867,2016
Universidade Federal da Paraíba UFPB,www.ufpb.br,42,969,1520,1007,1152,2016
Universidade Federal de Viçosa UFV,www.ufv.br,43,1028,2053,854,1117,2016
Benemérita Universidad Autónoma de Puebla,www.buap.mx,44,1039,1741,1679,1001,2016
Universidade Estadual de Londrina,www.uel.br,45,1041,1295,1190,1353,2016
Universidade Estadual de Maringá,www.uem.br,46,1070,1759,951,1344,2016
Universidade Federal de Uberlândia,www.ufu.br,47,1102,1699,1339,1317,2016
Universidad de Sonora,www.uson.mx,48,1109,401,2090,2340,2016
Fundação Getulio Vargas FGV,portal.fgv.br,49,1149,390,939,3056,2016
Pontificia Universidad Javeriana,www.javeriana.edu.co,50,1173,1416,1474,1656,2016
Universidad Autónoma de Nuevo León,www.uanl.mx,51,1175,1932,1532,1346,2016
Universidade Federal de Pelotas UFPEL,portal.ufpel.edu.br,52,1176,2576,794,1129,2016
Universidad Nacional de Rosario,www.unr.edu.ar,53,1178,1613,2020,1388,2016
Universidad de Santiago de Chile,www.usach.cl,54,1211,1706,1520,1453,2016
Universidad Autónoma del Estado de México,www.uaemex.mx,55,1226,915,1829,2005,2016
Universidad Técnica Federico Santa María,www.usm.cl,56,1243,4500,705,869,2016
Universidade Federal de Juiz de Fora UFJF,www.ufjf.br,57,1243,2403,1489,1196,2016
Universidade Federal do Amazonas UFAM,www.ufam.edu.br,58,1259,1099,1611,2130,2016
Universidade Federal do Espírito Santo,portal.ufes.br,59,1286,2092,1394,1479,2016
Pontificia Universidade Católica do Paraná PUCPR,www.pucpr.br,60,1296,1667,1160,1789,2016
Universidad Nacional del Litoral,www.unl.edu.ar,61,1301,2353,1527,1461,2016
Universidad de los Andes Mérida,www.ula.ve,62,1308,1358,1351,2233,2016
Universidad de la República,www.universidad.edu.uy,63,1339,3644,1201,922,2016
Universidad Central de Venezuela,www.ucv.ve,64,1348,1954,1613,1867,2016
Universidad Diego Portales,www.udp.cl,65,1356,1563,2001,1789,2016
Universidad Austral de Chile,www.uach.cl,66,1360,2491,1375,1545,2016
Pontificia Universidad Católica de Valparaíso,www.ucv.cl,67,1364,1938,1725,1589,2016
Universidad Veracruzana,www.uv.mx,68,1383,1839,1372,2107,2016
Universidade Federal de Ouro Preto UFOP,www.ufop.br,69,1383,2341,1414,1836,2016
Universidad Nacional Mayor de San Marcos,www.unmsm.edu.pe,70,1386,538,3429,2726,2016
Universidad Michoacana de San Nicolás de Hidalgo,www.umich.mx,71,1391,2929,1635,1492,2016
Universidade do Vale do Rio dos Sinos UNISINOS,www.unisinos.br,72,1396,822,1950,2621,2016
Universidade Federal do ABC UFABC,www.ufabc.edu.br,73,1398,5367,583,907,2016
Universidad Autónoma de San Luis Potosí,www.uaslp.mx,74,1405,4389,1359,996,2016
Universidade Federal de Lavras UFLA,www.ufla.br,75,1425,3026,1205,1562,2016
Universidad Nacional del Centro de la Provincia de Buenos Aires,www.unicen.edu.ar,76,1431,1915,1584,1953,2016
Universidad Tecnológica Nacional,www.utn.edu.ar,77,1433,1373,2446,2268,2016
Universidad Andrés Bello,www.unab.cl,78,1442,2684,1466,1521,2016
Universidade Estadual de Montes Claros UNIMONTES,unimontes.br,79,1451,610,2628,2793,2016
Universidade Tecnológica Federal do Paraná UTFRP,www.utfpr.edu.br,80,1464,2864,1927,1629,2016
Universidad Nacional de Mar del Plata,www.mdp.edu.ar,81,1467,3597,1266,1414,2016
Universidade Federal de Campina Grande,www.ufcg.edu.br,82,1473,2291,1426,1867,2016
Universidad Simón Bolívar Venezuela,www.usb.ve,83,1496,2500,1133,1974,2016
Universidade Federal do Rio Grande FURG,www.furg.br,84,1521,2898,1298,1801,2016
Universidad Pontificia Bolivariana,www.upb.edu.co,85,1532,858,2637,2703,2016
Universidade Estadual de Feira de Santana UEFS,www.uefs.br,86,1557,1891,1459,2197,2016
Universidade do Estado de Santa Catarina UDESC,www.udesc.br,87,1580,1739,2118,2385,2016
(3) Universidad de Puerto Rico Mayaguez,www.uprm.edu,88,1616,1395,4121,1088,2016
Universidade Federal de São João del Rei UFSJ,www.ufsj.edu.br,89,1623,4535,1914,1322,2016
Universidad de la Frontera,www.ufro.cl,90,1627,2932,1913,1751,2016
Universidad Nacional de San Martín Argentina,www.unsam.edu.ar,91,1633,3085,1161,1860,2016
Universidade Federal de Mato Grosso do Sul,www.ufms.br,92,1650,2087,1755,2368,2016
Universidade Federal de Mato Grosso,www.ufmt.br,93,1652,2632,2122,1982,2016
Universidad de Guanajuato,www.ugto.mx,94,1657,4016,1334,1559,2016
Universidad Nacional del Sur,www.uns.edu.ar,95,1661,3797,1785,1684,2016
Universidade Federal de Sergipe UFS,www.ufs.br,96,1664,3867,1690,1701,2016
Universidad del Rosario,www.urosario.edu.co,97,1679,3526,1402,2084,2016
Universidad de Talca,www.utalca.cl,98,1684,3075,1928,1953,2016
Universidad Nacional de San Luis,www.unsl.edu.ar,99,1689,2442,1917,2297,2016
Universidad Nacional de Tucumán,www.unt.edu.ar,100,1723,3445,1699,1810,2016
(2) Universidade de São Paulo USP,www.usp.br,1,71,124,113,76,2017
(2) Universidad Nacional Autónoma de México,www.unam.mx,2,141,82,371,337,2017
Universidade Federal do Rio de Janeiro,ufrj.br,3,227,154,336,354,2017
Universidade Estadual de Campinas UNICAMP,www.unicamp.br,4,271,272,341,335,2017
Universidade Federal do Rio Grande do Sul UFRGS,www.ufrgs.br,5,369,387,473,425,2017
Universidad de Chile,www.uchile.cl,6,371,331,563,464,2017
Universidad de Buenos Aires,www.uba.ar,7,394,484,554,437,2017
Universidade Estadual Paulista Júlio de Mesquita Filho,www.unesp.br,8,408,744,238,394,2017
Universidade Federal de Minas Gerais UFMG,www.ufmg.br,9,420,570,503,470,2017
Universidade Federal de Santa Catarina UFSC,ufsc.br,10,448,314,853,660,2017
Pontificia Universidad Católica de Chile,www.uc.cl,11,514,1022,464,439,2017
Universidad Nacional de la Plata,www.unlp.edu.ar,12,555,580,933,681,2017
Universidad de Puerto Rico,www.upr.edu,13,589,722,536,721,2017
Centro de Investigación y de Estudios Avanzados del IPN CINVESTAV,www.cinvestav.mx,14,611,967,487,585,2017
Universidad Nacional de Colombia,unal.edu.co,15,614,438,942,941,2017
Universidade de Brasília UNB,www.unb.br,16,640,621,745,851,2017
Universidad de los Andes Colombia,uniandes.edu.co,17,660,622,921,831,2017
Universidade Federal do Paraná,www.ufpr.br,18,691,730,905,842,2017
Universidade Federal Fluminense,www.uff.br,19,737,708,1097,947,2017
Universidade Federal do Ceará,www.ufc.br,20,746,885,966,861,2017
Universidade Federal de Pernambuco,www.ufpe.br,21,750,910,947,838,2017
Universidade Federal de São Paulo UNIFESP,www.unifesp.br,22,802,2184,635,578,2017
Universidad de Concepción,www.udec.cl,23,803,872,1070,944,2017
Universidade do Estado do Rio de Janeiro UERJ,www.uerj.br,24,822,1705,320,812,2017
Universidade Federal de Goiás UFG,www.ufg.br,25,822,759,970,1170,2017
Universidade Federal da Bahia,www.ufba.br,26,827,936,987,1036,2017
Pontificia Universidade Católica do Rio de Janeiro PUC-RIO,www.puc-rio.br,27,850,896,982,1116,2017
Universidad Nacional de Córdoba,www.unc.edu.ar,28,878,1138,951,1081,2017
Instituto Politécnico Nacional,www.ipn.mx,29,920,1698,1175,864,2017
Universidade Federal de São Carlos,www.ufscar.br,30,945,1949,799,883,2017
Universidad de Costa Rica,www.ucr.ac.cr,31,954,876,1007,1536,2017
Universidad de Antioquia,www.udea.edu.co,32,956,1343,1245,1094,2017
Universidade Federal do Rio Grande do Norte,www.ufrn.br,33,960,1535,1024,1032,2017
Universidad Autónoma Metropolitana,www.uam.mx,34,997,1183,1060,1288,2017
Universidad Técnica Federico Santa María,www.usm.cl,35,1057,2887,649,851,2017
Universidad de Guadalajara,www.udg.mx,36,1062,773,1604,1638,2017
University of the West Indies,www.uwi.edu,37,1086,1300,881,1458,2017
Pontificia Universidade Católica do Rio Grande do Sul PUCRS,www.pucrs.br,38,1107,1439,976,1348,2017
Universidade Federal de Santa Maria UFSM,www.ufsm.br,39,1109,2182,882,1065,2017
Pontificia Universidad Católica del Perú,www.pucp.edu.pe,40,1129,842,1661,1774,2017
Pontificia Universidad Javeriana,www.javeriana.edu.co,41,1180,1431,1194,1565,2017
Universidade Estadual de Londrina,www.uel.br,42,1183,1712,1221,1295,2017
Universidade Federal do Pará UFPA,portal.ufpa.br,43,1187,1516,1128,1448,2017
Universidade Federal de Viçosa UFV,www.ufv.br,44,1190,2691,747,1076,2017
Benemérita Universidad Autónoma de Puebla,www.buap.mx,45,1208,2437,1640,976,2017
Universidade Federal do Espírito Santo,portal.ufes.br,46,1251,1861,1501,1381,2017
Universidade Federal da Paraíba UFPB,www.ufpb.br,47,1270,2488,1083,1223,2017
Universidade Estadual de Maringá,www.uem.br,48,1276,2142,998,1381,2017
Universidad de Santiago de Chile,www.usach.cl,49,1290,1555,1486,1545,2017
(3) Universidad de Puerto Rico Río Piedras,www.uprrp.edu,50,1303,1839,536,1737,2017
Universidad Autónoma de Nuevo León,www.uanl.mx,51,1324,2242,1404,1392,2017
Universidade Federal de Pelotas UFPEL,portal.ufpel.edu.br,52,1334,3426,911,1047,2017
Universidade Federal de Juiz de Fora UFJF,www.ufjf.br,53,1340,3094,1531,1036,2017
Universidade Federal de Uberlândia,www.ufu.br,54,1349,2322,1430,1354,2017
Universidad Andrés Bello,www.unab.cl,55,1397,2169,1598,1435,2017
Universidad Nacional de Rosario,www.unr.edu.ar,56,1399,2038,2145,1448,2017
Universidad Austral de Chile,www.uach.cl,57,1428,2401,1325,1517,2017
Universidad Autónoma del Estado de México,www.uaemex.mx,58,1451,1295,1983,1987,2017
Universidade Federal do ABC UFABC,www.ufabc.edu.br,59,1454,5291,510,919,2017
(3) Universidad de Puerto Rico Mayaguez,www.uprm.edu,60,1462,1689,7143,1134,2017
Pontificia Universidad Católica de Valparaíso,www.ucv.cl,61,1490,2286,1858,1507,2017
Fundação Getulio Vargas FGV,portal.fgv.br,62,1492,689,991,2914,2017
Universidad Autónoma de San Luis Potosí,www.uaslp.mx,63,1530,4567,1496,1012,2017
Universidad de Valparaíso,www.uv.cl,64,1532,2274,1921,1597,2017
Pontificia Universidade Católica do Paraná PUCPR,www.pucpr.br,65,1534,2279,1212,1792,2017
Universidad Nacional Mayor de San Marcos,www.unmsm.edu.pe,66,1535,806,2454,2602,2017
Universidad Diego Portales,www.udp.cl,67,1541,2497,1907,1555,2017
Universidad de la República,www.universidad.edu.uy,68,1549,5470,1215,960,2017
Universidad Michoacana de San Nicolás de Hidalgo,www.umich.mx,69,1589,2911,1792,1550,2017
Universidad Nacional del Litoral,www.unl.edu.ar,70,1597,3082,1691,1569,2017
Universidade Federal de Lavras UFLA,www.ufla.br,71,1609,3604,1151,1507,2017
Universidad de los Andes Mérida,www.ula.ve,72,1619,1730,1210,2359,2017
Universidad Central de Venezuela,www.ucv.ve,73,1631,2386,1774,1915,2017
Universidad Veracruzana,www.uv.mx,74,1647,2152,1302,2180,2017
Universidade Federal do Amazonas UFAM,www.ufam.edu.br,75,1686,2140,1742,2060,2017
Universidad de Guanajuato,www.ugto.mx,76,1689,3639,1402,1603,2017
Universidade Federal de Campina Grande,www.ufcg.edu.br,77,1703,2879,1342,1915,2017
Universidad Tecnológica Nacional,www.utn.edu.ar,78,1707,1606,2601,2329,2017
Universidade Federal de Ouro Preto UFOP,www.ufop.br,79,1716,3120,1579,1855,2017
Universidade Federal de São João del Rei UFSJ,www.ufsj.edu.br,80,1719,4849,2164,1187,2017
Universidad de la Frontera,www.ufro.cl,81,1735,3232,1897,1694,2017
Universidade Tecnológica Federal do Paraná UTFRP,www.utfpr.edu.br,82,1745,3712,2151,1628,2017
Universidad Nacional de Mar del Plata,www.mdp.edu.ar,83,1749,4554,1352,1469,2017
Universidad Simón Bolívar Venezuela,www.usb.ve,84,1749,2645,1216,2114,2017
Universidade Federal do Rio Grande FURG,www.furg.br,85,1763,3603,1295,1779,2017
Universidad del Rosario,www.urosario.edu.co,86,1769,2868,1287,2045,2017
Universidad Nacional del Centro de la Provincia de Buenos Aires,www.unicen.edu.ar,87,1780,2784,1726,2010,2017
Universidad Iberoamericana,www.ibero.mx,88,1783,3818,3957,1323,2017
Universidade Estadual de Ponta Grossa UEPG,portal.uepg.br,89,1815,3213,1766,1900,2017
University of the West Indies at St Augustine,sta.uwi.edu,90,1849,3573,1372,2180,2017
Universidad de Talca,www.utalca.cl,91,1861,3199,1988,1998,2017
Universidad Nacional Costa Rica,www.una.ac.cr,92,1876,2245,2209,2523,2017
Universidad Católica del Norte,www.ucn.cl,93,1877,3382,1985,1895,2017
Universidade do Vale do Rio dos Sinos UNISINOS,www.unisinos.br,94,1880,1972,1650,2637,2017
Universidad Nacional de San Martín Argentina,www.unsam.edu.ar,95,1885,3927,1276,1900,2017
Universidad Autónoma de Baja California,www.uabc.mx,96,1894,2230,1935,2434,2017
Universidad de Tarapacá,www.uta.cl,97,1907,2223,2189,2408,2017
Universidade Federal de Mato Grosso do Sul,www.ufms.br,98,1927,3253,1799,2152,2017
Universidad Pontificia Bolivariana,www.upb.edu.co,99,1940,1544,2835,2759,2017
Universidade Federal de Sergipe UFS,www.ufs.br,100,1946,5131,1764,1632,2017
(2) Universidade de São Paulo USP,www.usp.br,1,71,118,141,69,2018
(2) Universidad Nacional Autónoma de México,www.unam.mx,2,121,74,288,337,2018
Universidade Estadual de Campinas UNICAMP,www.unicamp.br,3,241,299,304,329,2018
Universidade Federal do Rio de Janeiro,ufrj.br,4,246,230,306,346,2018
Universidad de Chile,www.uchile.cl,5,322,323,543,426,2018
Universidade Federal do Rio Grande do Sul UFRGS,www.ufrgs.br,6,345,354,511,419,2018
Universidade Estadual Paulista Júlio de Mesquita Filho,www.unesp.br,7,372,661,148,367,2018
Universidad de Buenos Aires,www.uba.ar,8,376,434,589,443,2018
Universidade Federal de Minas Gerais UFMG,www.ufmg.br,9,422,621,520,456,2018
Universidade Federal de Santa Catarina UFSC,ufsc.br,10,439,379,798,642,2018
Pontificia Universidad Católica de Chile,www.uc.cl,11,471,677,919,404,2018
Universidad Nacional de la Plata,www.unlp.edu.ar,12,497,455,720,683,2018
Universidad Nacional de Colombia,unal.edu.co,13,523,296,770,907,2018
Universidade de Brasília UNB,www.unb.br,14,583,545,731,821,2018
Universidad de Puerto Rico,www.upr.edu,15,605,815,548,713,2018
Universidade Federal do Paraná,www.ufpr.br,16,606,639,758,817,2018
Universidade Federal Fluminense,www.uff.br,17,608,383,1110,930,2018
Universidad de los Andes Colombia,uniandes.edu.co,18,640,627,691,854,2018
Centro de Investigación y de Estudios Avanzados del IPN CINVESTAV,www.cinvestav.mx,19,661,1322,165,591,2018
Universidade Federal do Ceará,www.ufc.br,20,702,794,678,875,2018
Universidade Federal da Bahia,www.ufba.br,21,737,715,898,976,2018
Universidade Federal do Rio Grande do Norte,www.ufrn.br,22,767,846,788,963,2018
Universidade Federal de Pernambuco,www.ufpe.br,23,774,1096,779,844,2018
Universidade do Estado do Rio de Janeiro UERJ,www.uerj.br,24,781,1399,289,813,2018
Universidad de Concepción,www.udec.cl,25,790,887,870,955,2018
Universidade Federal de São Paulo UNIFESP,www.unifesp.br,26,791,2048,701,554,2018
Pontificia Universidade Católica do Rio de Janeiro PUC-RIO,www.puc-rio.br,27,809,767,934,1128,2018
Universidade Federal de Goiás UFG,www.ufg.br,28,814,912,760,1091,2018
Universidad de Antioquia,www.udea.edu.co,29,832,878,1201,1068,2018
Universidad de Costa Rica,www.ucr.ac.cr,30,833,686,998,1492,2018
Universidade Federal de São Carlos,www.ufscar.br,31,839,1381,766,873,2018
Universidad Nacional de Córdoba,www.unc.edu.ar,32,851,971,1079,1079,2018
Instituto Politécnico Nacional,www.ipn.mx,33,897,1498,1098,877,2018
Universidade Federal de Santa Maria UFSM,www.ufsm.br,34,940,1460,914,1020,2018
Universidad de Guadalajara,www.udg.mx,35,946,769,1256,1627,2018
Universidad Autónoma Metropolitana,www.uam.mx,36,994,1184,847,1323,2018
Pontificia Universidad Javeriana,www.javeriana.edu.co,37,994,953,821,1480,2018
Universidade Federal do Pará UFPA,portal.ufpa.br,38,1023,1109,986,1384,2018
Pontificia Universidade Católica do Rio Grande do Sul PUCRS,www.pucrs.br,39,1045,1311,767,1349,2018
Pontificia Universidad Católica del Perú,www.pucp.edu.pe,40,1066,810,1736,1683,2018
Universidade Federal de Viçosa UFV,www.ufv.br,41,1077,2293,581,1047,2018
Universidade Estadual de Maringá,www.uem.br,42,1083,1456,806,1352,2018
Universidade Estadual de Londrina,www.uel.br,43,1097,1502,1135,1247,2018
Universidad Técnica Federico Santa María,www.usm.cl,44,1137,2786,1171,844,2018
Benemérita Universidad Autónoma de Puebla,www.buap.mx,45,1157,2324,1479,952,2018
Universidade Federal da Paraíba UFPB,www.ufpb.br,46,1165,2025,955,1221,2018
Universidad de Santiago de Chile,www.usach.cl,47,1207,1340,1681,1463,2018
Universidade Federal de Pelotas UFPEL,portal.ufpel.edu.br,48,1220,3080,693,1023,2018
Universidade Federal de Juiz de Fora UFJF,www.ufjf.br,49,1234,2721,1853,938,2018
Universidade Federal de Uberlândia,www.ufu.br,50,1245,1927,1324,1333,2018
Universidade Federal do Espírito Santo,portal.ufes.br,51,1264,2005,1146,1369,2018
Universidad Nacional de Rosario,www.unr.edu.ar,52,1273,1579,1467,1471,2018
Universidad Austral de Chile,www.uach.cl,53,1276,1746,1395,1427,2018
Fundação Getulio Vargas FGV,portal.fgv.br,54,1292,529,911,2746,2018
Universidad Autónoma de Nuevo León,www.uanl.mx,55,1293,1830,2034,1381,2018
Universidade Federal do Amazonas UFAM,www.ufam.edu.br,56,1307,856,1889,2042,2018
Universidade Federal de Campina Grande,www.ufcg.edu.br,57,1334,1295,906,1930,2018
Universidad Diego Portales,www.udp.cl,58,1410,2152,1616,1430,2018
Universidade Federal do ABC UFABC,www.ufabc.edu.br,59,1410,4873,503,936,2018
Universidad Andrés Bello,www.unab.cl,60,1421,2568,1369,1363,2018
(3) Universidad de Puerto Rico Mayaguez,www.uprm.edu,61,1428,1500,7838,1172,2018
Universidade Federal de São João del Rei UFSJ,ufsj.edu.br,62,1444,3192,2110,1088,2018
Pontificia Universidade Católica do Paraná PUCPR,www.pucpr.br,63,1450,2009,772,1784,2018
Universidad Autónoma del Estado de México,www.uaemex.mx,64,1484,1355,1546,2073,2018
Tecnológico de Monterrey,tec.mx,65,1493,3050,1456,1298,2018
Universidade Estadual de Ponta Grossa UEPG,portal.uepg.br,66,1499,1619,1332,1937,2018
Pontificia Universidad Católica de Valparaíso,www.ucv.cl,67,1512,2120,2673,1463,2018
Universidade Federal de Lavras UFLA,www.ufla.br,68,1524,3083,950,1505,2018
Universidad Autónoma de San Luis Potosí,www.uaslp.mx,69,1528,4263,1533,1032,2018
