Name,Web,Regional_ranking,World_ranking,Impact_score,Openness_score,Excellence_core
Jesuit University of Philosophy and Education Ignatianum Cracow,https://www.ignatianum.edu.pl/,1812,6983,8533,3508,6683
Kilis 7 Aralık University,http://www.kilis.edu.tr/,1813,6990,10061,2454,6683
Handelskammer Hamburg,https://www.hk24.de/,1814,6998,3549,5963,6683
Ostbayerische Technische Hochschule Regensburg,https://www.oth-regensburg.de/,1815,7005,4768,5543,6683
Moscow State Technology and Management University,http://www.mgutm.ru/,1816,7005,3566,5963,6683
Medical University Pleven,http://www.mu-pleven.bg/,1817,7015,11403,5878,5655
Richmond American International University in London,https://www.richmond.ac.uk/,1818,7015,3577,5963,6683
Leningrad State University A S Pushkin,https://lengu.ru:443/,1819,7015,10265,2338,6683
Istituto Europeo di Design Italy,https://www.ied.it/,1820,7042,3619,5963,6683
Polessky State University,https://www.polessu.by/,1821,7045,9907,2676,6683
Pôle Universitaire Léonard de Vinci,https://www.devinci.fr/,1822,7062,7678,4156,6683
Hochschule für angewandte Wissenschaften Würzburg-Schweinfurt,https://www.fhws.de/,1823,7069,4880,5543,6683
Nicolae Testemiţanu State University of Medicine and Pharmacy,https://usmf.md/,1824,7069,9896,2730,6683
Eskişehir Technical University,https://www.eskisehir.edu.tr/,1825,7069,11616,1481,6683
Education Development Center,https://www.ore.edu.pl/,1826,7069,3663,5963,6683
Saint Petersburg State University of Technology and Design,https://sutd.ru/,1827,7087,3682,5963,6683
Oslo National Academy of the Arts,https://khio.no/,1828,7087,3681,5963,6683
Kühne Logistics University,https://www.the-klu.org/,1829,7093,8142,3932,6683
Volgograd Institute of Business,http://volbi.ru/,1830,7093,3694,5963,6683
Moscow State Conservatory Tchaikovsky,http://www.mosconsv.ru/,1831,7105,3715,5963,6683
Frankfurt University of Applied Sciences (Fachhochschule Frankfurt am Main),https://www.frankfurt-university.de/,1832,7105,3713,5963,6683
ArtEZ Hogeschool voor de Kunsten,https://www.artez.nl/,1833,7127,3744,5963,6683
University Business Academy in Novi Sad,https://www.fimek.edu.rs/,1834,7132,15920,5963,5073
Burgundy School of Business BSB (ex-ESC Dijon) (comUE Université Bourgogne Franche Comté),https://www.bsb-education.com/,1835,7143,7252,4489,6683
Escuela de Administración de Empresas Barcelona,https://www.eae.es/,1836,7156,3795,5963,6683
Guildhall School of Music and Drama,https://www.gsmd.ac.uk/,1837,7156,3795,5963,6683
Moscow University for the Humanities,https://www.mosgu.ru/,1838,7169,3822,5963,6683
Akademie der Bildenden Künste Wien,https://www.akbild.ac.at/,1839,7169,3820,5963,6683
Pomorska Pedagogical University in Slupsk,https://www.apsl.edu.pl/,1840,7169,6321,5963,6245
École nationale Supérieure des Arts Décoratifs ENSAD (Université PSL),https://www.ensad.fr/,1841,7182,3838,5963,6683
Gerrit Rietveld Academie,https://rietveldacademie.nl/,1842,7187,3848,5963,6683
Università degli Studi Suor Orsola Benincasa Napoli,https://www.unisob.na.it/,1843,7192,5974,5170,6683
Pädagogische Hochschulen des Kantons Saint Gallen,https://www.phsg.ch/,1844,7192,10032,5963,5807
Hochschule für Wirtschaft und Umwelt Nürtingen-Geislingen,https://www.hfwu.de/,1845,7205,5200,5504,6683
Instituto Superior de Engenharia de Coimbra,https://www.isec.pt/,1846,7216,10846,2279,6683
Institute of Humanities and Information Technology Superior Moscow,http://www.igumo.ru/,1847,7233,3918,5963,6683
Liepaja University (Liepaja Pedagogical Higher School),https://www.liepu.lv/,1848,7233,10138,5963,5807
Design Academy Eindhoven,https://www.designacademy.nl/,1849,7233,3922,5963,6683
Fachhochschule Ostschweiz,https://www.fho.ch/,1850,7246,13889,5963,5342
Institut National d'Histoire de Art INHA (HESAM Université),https://www.inha.fr/,1851,7262,3960,5963,6683
Budapest Business School,https://uni-bge.hu/,1852,7272,8468,3994,6683
Oranim Academic College,https://www.oranim.ac.il/,1853,7286,6261,5132,6683
University for Business and Technology,https://www.ubt-uni.net/,1854,7286,9997,3060,6683
Vilnius Academy of Fine Arts,https://www.vda.lt/,1855,7296,8697,5963,5999
Ukrainian Medical Stomatological Academy,https://www.umsa.edu.ua/,1856,7296,11710,1789,6683
(3) Instituto Superior de Engenharia de Lisboa,https://isel.pt/,1857,7300,10289,2850,6683
Mofet Institute,https://www.macam.ac.il/,1858,7300,4012,5963,6683
Greater Brighton Metropolitan College (City College Brighton + Northbrook College Sussex),https://www.gbmc.ac.uk/,1859,7311,4030,5963,6683
Military Academy Turkey,http://www.kho.edu.tr/,1860,7311,8981,3747,6683
Business School Lausanne,https://www.bsl-lausanne.ch/,1861,7323,10362,5963,5807
European School of Management and Technology Berlin,https://esmt.berlin/,1862,7329,4051,5963,6683
Hochschule Rhein Waal,https://www.hochschule-rhein-waal.de/,1863,7347,5561,5460,6683
University College Lillebælt,https://www.ucl.dk/,1864,7347,6771,4961,6683
Kaliningrad State Technical University,http://www.klgtu.ru/,1865,7347,4085,5963,6683
(1) Volgograd State Pedagogical University,https://vspu.ru/,1866,7363,4116,5963,6683
(3) Southern Russian State Technical University Shakhtinsk Institute,https://siurgtu.ru/,1867,7363,4110,5963,6683
Bandırma Onyedi Eylül Üniversitesi,https://www.bandirma.edu.tr/,1868,7371,11478,2105,6683
Hochschule Fresenius,https://www.hs-fresenius.de/,1869,7372,4689,5817,6683
National University of Civil Defence of Ukraine,https://nuczu.edu.ua/,1870,7384,11756,1946,6683
İstinye Üniversitesi,https://www.istinye.edu.tr/,1871,7384,11925,1822,6683
Azerbaijan Medical University,https://amu.edu.az/,1872,7389,12738,5963,5541
Ural State Academy of Mining & Geology,https://www.ursmu.ru/,1873,7398,9001,5963,5999
Voronezh State Technological Academy,https://www.vsuet.ru/,1874,7407,12790,5963,5541
Gnessin State Musical College,http://www.gnesin.ru/,1875,7412,4191,5963,6683
University of Lower Silesia,https://www.dsw.edu.pl/,1876,7416,8125,4421,6683
Royal Northern College of Music,https://www.rncm.ac.uk/,1877,7422,4207,5963,6683
École Nationale Supérieure Agronomique de Toulouse INP ENSAT (Université Fédérale Toulouse Midi-Pyrénées),https://www.ensat.fr/,1878,7426,10790,2741,6683
Kunstuniversität Graz,https://www.kug.ac.at/,1879,7426,4210,5963,6683
International Antalya University,https://www.antalya.edu.tr/,1880,7436,10571,2930,6683
Universitatea Romano-Britanica Bucuresti,http://www.theu.ro/,1881,7436,4230,5963,6683
École Nationale d'Administration ÉNA,https://www.ena.fr/,1882,7452,4257,5963,6683
Yaroslavl State Pedagogical University,http://yspu.org/,1883,7463,7033,5963,6245
European Business School Schloss Reichartshausen,https://www.ebs.edu/,1884,7463,4267,5963,6683
Bezalel Academy of Art and Design Jerusalem,http://www.bezalel.ac.il/,1885,7471,4276,5963,6683
University of Agricultural Sciences and Veterinary Medicine Ion Ionescu de la Brad,http://www.uaiasi.ro/,1886,7482,11327,2450,6683
École Nationale d'Ingénieurs de Brest Bretagne ENIB,https://www.enib.fr/,1887,7487,9676,3612,6683
Universidade Autónoma de Lisboa,https://autonoma.pt/,1888,7491,10802,5963,5807
Tel Hai Academic College,https://www.telhai.ac.il/,1889,7491,9861,3502,6683
Grande École d'Ingénieurs en Informatique et en Electronique a Angers,https://eseo.fr/,1890,7491,10353,5170,6245
Oulu University of Applied Sciences,https://www.oamk.fi/,1891,7491,4303,5963,6683
Stranmillis University College,https://www.stran.ac.uk/,1892,7500,10813,5963,5807
WSB School of Banking,https://www.wsb.pl/,1893,7500,4309,5963,6683
École Supérieure d'Informatique de Paris SUPINFO International University,https://www.supinfo.com/,1894,7508,4313,5963,6683
Dnipro State Medical Academy,https://www.dsma.dp.ua/,1895,7508,11787,2148,6683
Università Pontificia Antonianum,http://www.antonianum.eu/,1896,7517,13889,5963,5442
International Law Institute Ministry of Justice of the Russian Federation,https://lawacademy.ru/,1897,7529,4347,5963,6683
Ostfalia Hochschule für Angewandte Wissenschaften,https://www.ostfalia.de/,1898,7529,4345,5963,6683
Burg Giebichenstein Hochschule fur Kunst und Design Halle,https://www.burg-halle.de/,1899,7541,4360,5963,6683
Volga University VN Tatishchev,http://vuit.ru/,1900,7541,4369,5963,6683
Institut des Hautes Études scientifiques IHES (comUE Université Paris Saclay),https://www.ihes.fr/,1901,7550,4373,5963,6683
Hochschule Emden Leer,https://www.hs-emden-leer.de/,1902,7556,6852,5138,6683
École Supérieure des Technologies Industrielles Avancées,https://www.estia.fr/,1903,7556,8224,4553,6683
Varna Free University Chernorizets Hrabar,https://www.vfu.bg/,1904,7562,4387,5963,6683
Turkish-German University,http://www.tau.edu.tr/,1905,7572,10168,3415,6683
Nişantaşı Üniversitesi,http://aday.nisantasi.edu.tr/,1906,7572,10045,3494,6683
Károli Gáspár University of the Reformed Church Budapest,http://www.kre.hu/,1907,7586,8271,4564,6683
Gobelins École de l'Image,https://www.gobelins.fr/,1908,7586,4420,5963,6683
Belarusian Trade and Economics University of Consumer Cooperatives,http://www.i-bteu.by/,1909,7600,10628,3140,6683
Institute of Friendship of Peoples of the Caucasus,https://www.idnk.ru/,1910,7600,4440,5963,6683
Armenian State University of Economics,https://asue.am/,1911,7605,4451,5963,6683
Fachhochschule Graubünden,https://www.fhgr.ch/,1912,7609,7337,5963,6245
Vasile Goldis Western University of Arad,https://www.uvvg.ro/,1913,7631,8428,4536,6683
European Business School Paris,https://www.ebs-paris.fr/,1914,7631,14185,5963,5442
Haute École d'Arts Appliques du Canton de Vaud,https://www.ecal.ch/,1915,7631,4493,5963,6683
Mogilev State University A Kuleshov,https://www.msu.by/,1916,7638,11871,2320,6683
Balti State University Alecu Russo,https://usarb.md/,1917,7638,9954,3662,6683
IMF Institución Académica,https://www.imf-formacion.com/,1918,7638,4505,5963,6683
Fachhochschule Kiel,https://www.fh-kiel.de/,1919,7653,4512,5963,6683
Grodno State Agrarian University,https://www.ggau.by/,1920,7653,11616,2527,6683
Istituto Marangoni Fashion and Design School,https://www.istitutomarangoni.com/,1921,7653,4515,5963,6683
Aegean Omiros College,https://aegeancollege.gr/,1922,7664,4530,5963,6683
Technische Hochschule Ostwestfalen Lippe,https://www.th-owl.de/,1923,7670,4535,5963,6683
Fachhochschule Wedel,https://www.fh-wedel.de/,1924,7675,4541,5963,6683
Omsk State Medical Academy,http://omsk-osma.ru/,1925,7678,9689,5963,5999
State University of Maritime and River Fleet Admiral S O Makarov,https://gumrf.ru/,1926,7684,8320,4659,6683
Academy of Economics Dimitar Apostolov Tsenov Svishtov,https://www.uni-svishtov.bg/,1927,7692,8721,4433,6683
London School of Business and Finance,https://www.lsbf.org.uk/,1928,7695,4574,5963,6683
College of Computer Science in Lodz,http://wsinf.edu.pl/,1929,7695,4577,5963,6683
Università per Stranieri di Siena,https://www.unistrasi.it/,1930,7711,4594,5963,6683
Wittenborg Business University,https://www.wittenborg.eu/,1931,7711,4595,5963,6683
Danubius University of Galati,https://univ-danubius.ro/,1932,7717,8376,4665,6683
Pädagogische Hochschule Freiburg,https://www.ph-freiburg.de/,1933,7730,4617,5963,6683
Ukhta State Technical University,https://www.ugtu.net/,1934,7733,7640,5963,6245
Ardahan University,https://www.ardahan.edu.tr/,1935,7739,11135,3040,6683
Pädagogische Hochschule Ludwigsburg,http://www.ph-ludwigsburg.de/,1936,7739,4633,5963,6683
Escola Universitària Salesiana de Sarria,https://www.euss.cat/,1937,7739,16503,5963,5201
Mozyr State Pedagogical University I P Shamyakin,http://mspu.by/,1938,7747,13845,3716,6245
Hochschule Trier,https://www.hochschule-trier.de/,1939,7747,4649,5963,6683
Royal Academy of Art The Hague,https://www.kabk.nl/,1940,7747,4647,5963,6683
Central School of Speech and Drama University of London,https://www.cssd.ac.uk/,1941,7760,4656,5963,6683
All Russian Academy for Foreign Trade,http://www.vavt.ru/,1942,7768,4664,5963,6683
Dnipro State University of Internal Affairs,https://dduvs.in.ua/,1943,7779,11777,2643,6683
Magnitogorsk State Conservatory M I Glinka,http://www.magkmusic.com/,1944,7788,4706,5963,6683
Belarusian Medical Academy of Post Diploma Studies,https://belmapo.by/,1945,7788,11901,2560,6683
Belarusian Institute of Law,http://n.bip-ip.by/,1946,7794,4707,5963,6683
Escuela Andaluza de Salud Pública,https://www.easp.es/,1947,7794,4711,5963,6683
Trinity Laban,https://www.trinitylaban.ac.uk/,1948,7801,4715,5963,6683
Fachhochschule Erfurt,https://www.fh-erfurt.de/,1949,7812,4726,5963,6683
Institut Supérieur d'Informatique de Modélisation et de Leurs Applications,https://www.isima.fr/,1950,7819,6946,5302,6683
Universidade Lusofona do Porto,https://www.ulp.pt/,1951,7819,12771,5963,5655
Saint Petersburg State University of Physical Training,http://lesgaft.spb.ru/,1952,7824,10021,5963,5999
Ankara Sosyal Bilimler University,https://www.asbu.edu.tr/,1953,7830,11832,2687,6683
National University of Physical Education and Sport of Ukraine,https://uni-sport.edu.ua/,1954,7840,12428,2250,6683
Ukrainian Catholic University,https://ucu.edu.ua/,1955,7848,4768,5963,6683
École Nationale des Sciences Géographiques,https://www.ensg.eu/,1956,7848,4774,5963,6683
Khabarovsk State Academy of Economics and Law,http://www.ael.ru/,1957,7857,10966,3313,6683
Biysk State Padagogical University VM Shukshin,http://www2.bigpi.biysk.ru/,1958,7866,4792,5963,6683
American Academy in Rome,https://www.aarome.org/,1959,7877,4805,5963,6683
Academy of Public Administration of the President of the Republic of Belarus,https://www.pac.by/,1960,7885,11742,2795,6683
Escola Superior de Artes e Design Matosinhos,https://esad.pt/,1961,7885,10127,5963,5999
National Defence University,https://maanpuolustuskorkeakoulu.fi/,1962,7891,12890,5963,5655
PSB Paris School of Business (ESG MS),https://www.psbedu.paris/,1963,7891,9148,4412,6683
International Black Sea University,https://www.ibsu.edu.ge/,1964,7891,8177,4896,6683
UNESCO Institute for Information Technologies in Education,https://iite.unesco.org/,1965,7896,4829,5963,6683
Universität Mozarteum Salzburg,http://www.moz.ac.at/,1966,7896,4831,5963,6683
Mykolayiv National Agrarian University,https://www.mnau.edu.ua/,1967,7906,12176,2512,6683
Academia Militar Portugal,https://academiamilitar.pt/,1968,7911,13912,5963,5541
Nuova Accademia di Belle Arti di Milano,https://www.naba.it/,1969,7911,4849,5963,6683
University of Law (College of Law),https://www.law.ac.uk/,1970,7923,4862,5963,6683
Hochschule Weihenstephan-Triersdorf,https://www.hswt.de/,1971,7927,4875,5963,6683
Belarusian State University of Transport,https://www.bsut.by/,1972,7927,15664,2838,6245
Saint Tikhon's Orthodox University for the Humanities,https://pstgu.ru/,1973,7934,4889,5963,6683
Staatliche Hochschule fur Gestaltung Karlsruhe,https://www.hfg-karlsruhe.de/,1974,7934,4887,5963,6683
Hochschule Mainz,https://www.hs-mainz.de/,1975,7934,4880,5963,6683
Glion Institute of Higher Education,https://www.glion.edu/,1976,7937,4895,5963,6683
Wessex Institute of Technology,https://www.wessex.ac.uk/,1977,7937,4896,5963,6683
EU Business School,https://www.euruni.edu/,1978,7954,4909,5963,6683
Pontificia Università Lateranense,https://www.pul.it/,1979,7962,8102,5963,6245
Yeni Yüzyıl University,https://www.yeniyuzyil.edu.tr/,1980,7962,10981,3446,6683
Hochschule für Grafik und Buchkunst Leipzig,http://www.hgb-leipzig.de/,1981,7977,4946,5963,6683
(3) Duale Hochschule Baden-Württemberg DHWB Stuttgart,https://www.dhbw-stuttgart.de/,1982,7998,4968,5963,6683
Russian Academy of Entrepreneurship,http://www.rusacad.ru/,1983,7998,4965,5963,6683
Estonian Academy of Arts,https://www.artun.ee/,1984,8006,4984,5963,6683
Ravensbourne College of Design and Communication,https://www.ravensbourne.ac.uk/,1985,8006,4979,5963,6683
Burgas Free University,https://www.bfu.bg/,1986,8012,7520,5231,6683
National Institute for Research & Development in Micro-Technologies,https://www.imt.ro/,1987,8021,12546,2430,6683
Polish Institute of International Affairs,https://www.pism.pl/,1988,8021,5000,5963,6683
Royal Academy of Dramatic Art,https://www.rada.ac.uk/,1989,8029,5008,5963,6683
University North,https://www.unin.hr/,1990,8040,12088,2768,6683
Central Ukrainian National Technical University,http://www.kntu.kr.ua/,1991,8050,12990,2113,6683
Folkwang Universität der Künste,https://www.folkwang-uni.de/,1992,8065,5056,5963,6683
European University Saint Petersburg,https://eusp.org/,1993,8074,5062,5963,6683
Hochschule Bochum,https://www.hochschule-bochum.de/,1994,8083,5083,5963,6683
Arts University Bournemouth,https://aub.ac.uk/,1995,8083,5083,5963,6683
Hólar University College,http://www.holar.is/,1996,8089,12088,5963,5807
Institut Français de l'Education (Recherche Pédagogique),http://ife.ens-lyon.fr/,1997,8089,5090,5963,6683
Hellenic Naval Academy,https://www.hna.gr/,1998,8098,14352,5963,5541
Bratsk State Technical University,https://www.brstu.ru:443/,1999,8111,11192,3512,6683
Lazarski University,https://www.lazarski.pl/,2000,8111,6575,5604,6683
Staatliche Akademie der Bildenden Künste Stuttgart,https://www.abk-stuttgart.de/,2001,8117,5132,5963,6683
International Max Planck Research School for Astronomy and Cosmic Physics at the University of Heidelberg,https://www.imprs-hd.mpg.de/,2002,8126,20845,5963,4719
"Ahora Royal Conservatoire of Scotland, Glasgow (formerly RSAMD)",https://www.rcs.ac.uk/,2003,8126,5147,5963,6683
Jade Hochschule,http://www.jade-hs.de/,2004,8135,5153,5963,6683
Hochschule Coburg,https://www.hs-coburg.de/,2005,8135,5888,5817,6683
Jan Matejko Academy of Fine Arts in Cracow,https://www.asp.krakow.pl/,2006,8142,5160,5963,6683
Omsk State Transport University,https://www.omgups.ru/,2007,8151,10902,3729,6683
Griffith College Ireland,https://www.griffith.ie/,2008,8151,5181,5963,6683
Hochschule für Musik und Theater Hannover,https://www.hmtm-hannover.de/,2009,8151,5177,5963,6683
Fachhochschule des BFI Wien,https://www.fh-vie.ac.at/,2010,8161,8492,5963,6245
Hochschule für angewandte Wissenschaft und Kunst HAWK,https://www.hawk.de/,2011,8161,5193,5963,6683
Hochschule für Bildende Künste Hamburg,https://www.hfbk-hamburg.de/,2012,8161,5188,5963,6683
Les Roches Bluche Swiss Hotel Management School,https://lesroches.edu/,2013,8161,5188,5963,6683
Odessa State University of Internal Affairs,http://oduvs.edu.ua/,2014,8182,9986,4313,6683
Pädagogische Hochschule Zürich,https://phzh.ch/,2015,8190,5216,5963,6683
Université Catholique de l'Ouest,https://www.uco.fr/,2016,8190,5221,5963,6683
All Nations Christian College,https://www.allnations.ac.uk/,2017,8190,5221,5963,6683
École Polytechnique Universitaire Lille Polytech Lille,http://www.polytech-lille.fr/,2018,8204,10011,4325,6683
ELISAVA Escola Superior de Disseny,https://www.elisava.net/,2019,8204,5238,5963,6683
Interkantonale Hochschule fur Heilpädagogik Zürich,https://www.hfh.ch/,2020,8231,10802,5963,5999
Russian Timiryazev State Agrarian University,https://www.timacad.ru/,2021,8237,5279,5963,6683
(3) Universitat Ramon Llull Blanquerna,https://www.blanquerna.edu/,2022,8262,5314,5963,6683
Khmelnitsky National University,https://www.khnu.km.ua/,2023,8262,10846,5963,5999
Institut für Hohere Studien Wien,https://www.ihs.ac.at/,2024,8275,5323,5963,6683
(3) Chernivtsi Medical College,https://www.medkol.cv.ua/,2025,8284,5335,5963,6683
Nordakademie Hochschule der Wirtschaft,https://www.nordakademie.de/,2026,8284,5338,5963,6683
Ecole Nationale Supérieure de Création Industrielle ENSCI Les Ateliers (HESAM Université),http://www.ensci.com/,2027,8291,5343,5963,6683
Academy of State Fire Prevention Service Ministry of Internal Affairs of Russia,https://academygps.ru/,2028,8299,5353,5963,6683
Khmelnytsky Regional Institute of Postgraduate Education,https://hoippo.km.ua/,2029,8307,5369,5963,6683
Hochschule für Musik und Theater Hamburg,https://www.hfmt-hamburg.de/,2030,8315,5390,5963,6683
Ryazan State University S A Esenin,https://www.rsu.edu.ru/,2031,8315,5390,5963,6683
Dublin Business School,https://www.dbs.ie/,2032,8322,5408,5963,6683
Escuelas Universitarias Gimbernat,https://www.eug.es/,2033,8322,12546,5963,5807
Komsomolsk on Amur State Technical University,https://knastu.ru/,2034,8341,11005,5963,5999
Filmakademie Baden Wurttemberg,https://www.filmakademie.de/,2035,8353,5447,5963,6683
Ivano Frankivsk National Medical University,https://www.ifnmu.edu.ua/,2036,8369,11667,3516,6683
Artesis Plantijn University College,https://www.ap.be/,2037,8375,5475,5963,6683
HafenCity Universität Hamburg,https://www.hcu-hamburg.de/,2038,8383,5480,5963,6683
Nicolae Balcescu Landforce Military Academy,https://www.armyacademy.ro/,2039,8383,10902,3980,6683
Ono Academic College,https://www.ono.ac.il/,2040,8394,9966,4532,6683
Académie de France à Rome dite Villa Médicis,https://www.villamedici.it/,2041,8404,5505,5963,6683
Moscow School of Social and Economical Sciences,https://www.msses.ru/,2042,8404,5510,5963,6683
Hochschule Merseburg,https://www.hs-merseburg.de/,2043,8412,5513,5963,6683
University of Banking of the National Bank of Ukraine Kyiv,http://www.ubs.edu.ua/,2044,8416,11227,3846,6683
Basque Culinary Center,https://www.bculinary.com/,2045,8430,5543,5963,6683
Kazimiero Simonavičiaus University,https://ksu.lt/,2046,8430,12738,5963,5807
Byisk Technological Institute,http://www.bti.secna.ru/,2047,8446,12809,2818,6683
Turkish Air Force Academy,http://www.hho.edu.tr/,2048,8457,10021,4577,6683
Instituto Superior Miguel Torga,https://ismt.pt/,2049,8462,12809,5963,5807
Toros University,https://www.toros.edu.tr/,2050,8467,11420,3797,6683
Centro Universitario de la Defensa Marin,https://cud.uvigo.es/,2051,8480,21891,5963,4675
Moscow State Pedagogical Institute ME Evseveva,https://www.mordgpi.ru/,2052,8480,5625,5963,6683
(3) University of Warsaw Astronomical Observatory,http://www.astrouw.edu.pl/,2053,8485,5631,5963,6683
Stockholm School of Economics in Riga,https://www.sseriga.edu/,2054,8485,9076,5963,6245
University College of Arts Crafts and Design Konstfack,https://www.konstfack.se/,2055,8499,5660,5963,6683
Domus Academy,https://www.domusacademy.com/,2056,8506,5672,5963,6683
Moscow State Automobile and Road Institute,http://www.madi.ru/,2057,8514,5683,5963,6683
Hochschule Kaiserslautern,https://www.hs-kl.de/,2058,8514,5683,5963,6683
LCC International University,https://lcc.lt/,2059,8520,9165,5963,6245
institut Supérieur de Formation Sociale et de Communication ISFSC,https://www.isfsc.be/,2060,8539,5720,5963,6683
Savonia University of Applied Sciences,https://portal.savonia.fi/,2061,8539,5724,5963,6683
Kaplan UK,https://kaplan.co.uk/,2062,8549,5729,5963,6683
Steinbeis Hochschule Berlin,https://www.steinbeis.de/,2063,8563,5744,5963,6683
Don State University of Agriculture,http://www.dongau.ru/,2064,8568,5756,5963,6683
Conservatoire National Supérieur de Musique et de Danse de Paris CNSMD Paris (Université PSL),https://www.conservatoiredeparis.fr/,2065,8568,5762,5963,6683
Russian State University of Cinematography SA Gerasimov,https://vgik.info/,2066,8568,5750,5963,6683
University College West Flanders,https://www.howest.be/,2067,8585,5785,5963,6683
Nizhny Novgorod State University of Architecture and Civil Engineering,http://www.nngasu.ru/,2068,8590,5801,5963,6683
Vitebsk State Academy of Veterinary Medicine,https://www.vsavm.by/,2069,8590,14780,1638,6683
Hochschule Zittau Gorlitz,https://www.hszg.de/,2070,8603,5819,5963,6683
Sotheby's Institute of Art London,https://www.sothebysinstitute.com/,2071,8603,5813,5963,6683
École de Management Strasbourg,https://www.em-strasbourg.eu/,2072,8615,8340,5343,6683
(3) Universitat Ramon Llull Fundació Pere Tarrés Facultat d'Educació Social i Treball Social,https://www.peretarres.org/,2073,8624,5842,5963,6683
Institut Mines-Télécom Business School (Télécom École de Management),https://www.imt-bs.eu/,2074,8627,8649,5251,6683
Police College of Finland,https://www.polamk.fi/,2075,8636,11598,5963,5999
"École Supérieure d'Informatique d'Electronique, et d'Automatique Paris",https://www.esiea.fr/,2076,8636,5860,5963,6683
Russian Academy of Arts,https://rah.ru/,2077,8642,5863,5963,6683
Gaidar Institute for Economic Policy (Institute for the Economy in Transition),https://www.iep.ru:443/,2078,8648,5876,5963,6683
Fachhochschule Campus Wien,https://www.fh-campuswien.ac.at/,2079,8648,5884,5963,6683
(1) Hochschule für Nachhaltige Entwicklung Eberswalde,https://www.hnee.de/,2080,8648,5878,5963,6683
Alanus Hochschule,https://www.alanus.edu/,2081,8681,5914,5963,6683
Alice Salomon Hochschule Berlin,https://www.ash-berlin.eu/,2082,8681,5918,5963,6683
Kemerovo State University of Culture and the Arts,http://www.kemguki.ru/,2083,8681,8649,5282,6683
ESTACA École d'Ingénieurs,https://www.estaca.fr/,2084,8693,9689,4905,6683
University College Nordjylland,https://www.ucn.dk/,2085,8693,8586,5302,6683
Kunsthochschule Berlin Weissensee,https://kh-berlin.de/,2086,8703,5926,5963,6683
Belarusian State University of Culture and Art,http://www.buk.by/,2087,8708,12121,3635,6683
Sakarya Uygulamali Bilimler Üniversitesi,https://www.subu.edu.tr/,2088,8714,13528,2663,6683
Royal Academy of Music and Dance,https://www.koncon.nl/,2089,8714,5950,5963,6683
Technische Hochschule Rosenheim,https://www.th-rosenheim.de/,2090,8727,5955,5963,6683
American College of Thessaloniki,https://www.act.edu/,2091,8727,9539,5963,6245
Macromedia Hochschule der Medien München,https://www.macromedia-fachhochschule.de/,2092,8733,5974,5963,6683
Minsk State Linguistic University,https://www.mslu.by/,2093,8733,11379,4104,6683
Russian University of Cooperation,https://www.ruc.su/,2094,8745,5990,5963,6683
Moscow State Linguistic University,https://linguanet.ru/,2095,8745,5980,5963,6683
Hochschule für Bildende Künste Braunschweig,http://www.hbk-bs.de/,2096,8745,5985,5963,6683
Cappadocia University,https://www.kapadokya.edu.tr/,2097,8753,10694,4483,6683
Institut National des Hautes Études de la sécurité et de la justice INHESJ,https://inhesj.fr/,2098,8753,5997,5963,6683
Hochschule Bremerhaven,https://www.hs-bremerhaven.de/,2099,8753,6002,5963,6683
Moholy-Nagy University of Art and Design Budapest,https://mome.hu/,2100,8769,6013,5963,6683
Siberian State University of Geosystems and Technologies,https://sgugit.ru/,2101,8769,6007,5963,6683
London Institute of Banking & Finance,https://www.libf.ac.uk/,2102,8769,6007,5963,6683
Royal Welsh College of Music & Drama,https://www.rwcmd.ac.uk/,2103,8779,6024,5963,6683
Moscow State Academy of Veterinary Medicine and Biotechnology,http://www.mgavm.ru/,2104,8793,6044,5963,6683
Moldova Cooperative Trade University,http://www.uccm.md/,2105,8802,6053,5963,6683
(3) Samara State University of Railway Transport,https://www.samgups.ru/,2106,8806,11935,3842,6683
İzmir Democracy University,http://www.idu.edu.tr/,2107,8806,13972,2435,6683
École de Design Nantes Atlantique,https://www.lecolededesign.com/,2108,8806,6056,5963,6683
The Prince's Foundation School of Traditional Arts,https://princes-foundation.org/,2109,8806,6064,5963,6683
Pädagogische Hochschule Karlsruhe,https://www.ph-karlsruhe.de/,2110,8820,6073,5963,6683
National University Odessa Maritime Academy /Національний університет Одеська Морська Академія,http://www.onma.edu.ua/,2111,8824,13912,2499,6683
SRH Hochschule Heidelberg,https://www.hochschule-heidelberg.de/,2112,8830,6088,5963,6683
Metropolitan University Prague (Vysoká Škola Veřejné Správy a Mezinárodních Vztahů v Praze),https://www.mup.cz/,2113,8830,9390,5105,6683
J Selye University,https://www.ujs.sk/,2114,8830,11910,5963,5999
Karel de Grote Hogeschool,https://www.kdg.be/,2115,8837,6109,5963,6683
Escola Superior de Hotelaria e Turismo do Estoril,http://www.eshte.pt/,2116,8877,13517,5963,5807
Istituto Superiore per le Industrie Artistiche di Faenza,http://www.isiafaenza.it/,2117,8891,6172,5963,6683
Petro Mohyla Black Sea National University,https://chmnu.edu.ua/,2118,8900,14250,2365,6683
Hochschule für Gesundheits- und Medizinberufe Hamburg,http://www.medicalschool-hamburg.de/,2119,8900,11371,4266,6683
Kursk Academy of State and Municipal Services,https://www.kagms.ru/,2120,8900,6184,5963,6683
Hochschule für Musik Franz Liszt Weimar,https://www.hfm-weimar.de/,2121,8900,6177,5963,6683
Modern University for the Humanities,https://muh.ru/,2122,8922,6215,5963,6683
