Name,Web,Regional_ranking,World_ranking,Impact_score,Openness_score,Excellence_core
Universidade de São Paulo USP,https://www5.usp.br/,1,32,132,18,59
Universidad Nacional Autónoma de México,https://www.unam.mx/,2,114,108,103,323
Universidade Federal do Rio de Janeiro,https://ufrj.br/,3,205,231,200,356
Universidade Estadual Paulista Júlio de Mesquita Filho,https://www2.unesp.br/,4,254,457,122,335
Universidad de Chile,https://www.uchile.cl/,5,264,310,265,414
Universidade Federal de Minas Gerais UFMG,https://ufmg.br/,6,332,539,186,457
Universidad de Buenos Aires,http://www.uba.ar/,7,340,448,342,502
Universidade Federal de Santa Catarina UFSC,http://ufsc.br/,8,353,325,340,643
Pontificia Universidad Católica de Chile,https://www.uc.cl:443/,9,395,782,556,409
Universidad Nacional de La Plata,https://unlp.edu.ar/,10,439,484,179,762
Universidade Federal do Paraná,https://www.ufpr.br/,11,537,633,436,797
Universidad de los Andes Colombia,https://uniandes.edu.co/,12,558,573,563,843
Universidade Federal Fluminense,http://www.uff.br/,13,575,577,499,890
Universidade Estadual de Campinas UNICAMP,https://www.unicamp.br/,14,630,285,5963,278
Universidade Federal do Ceará,http://www.ufc.br/,15,648,852,400,896
Universidade Federal de Pernambuco,https://www.ufpe.br/,16,683,1032,483,849
Centro de Investigación y de Estudios Avanzados del IPN CINVESTAV,https://www.cinvestav.mx/,17,687,1751,354,645
Universidad de Puerto Rico,https://www.upr.edu/,18,692,1080,610,810
Universidade do Estado do Rio de Janeiro UERJ,https://www.uerj.br/,19,706,1108,561,842
Tecnológico de Monterrey,https://tec.mx/,20,748,976,625,965
Universidade Federal do Rio Grande do Norte,https://ufrn.br/,21,765,1128,633,923
Universidade Federal do Rio Grande do Sul UFRGS,http://www.ufrgs.br/,22,771,368,5963,413
Universidad de Concepción,http://www6.udec.cl/,23,821,1406,622,947
Instituto Politécnico Nacional,https://www.ipn.mx/,24,849,1518,569,976
Universidad de Guadalajara,https://www.udg.mx/,25,872,659,683,1569
Universidad Autónoma Metropolitana,http://www.uam.mx/,26,924,933,723,1466
Universidade Federal de Viçosa UFV,https://www.ufv.br/,27,999,2428,418,1049
Universidade Federal do Pará UFPA,https://portal.ufpa.br/,28,1030,1555,676,1331
Benemérita Universidad Autónoma de Puebla,https://www.buap.mx/,29,1033,2299,993,983
Pontificia Universidad Javeriana,https://www.javeriana.edu.co/,30,1071,1285,787,1534
University of the West Indies,https://www.uwi.edu/,31,1113,1104,1016,1660
Universidade Federal do Espírito Santo,https://www.ufes.br/,32,1123,2008,721,1321
Universidad Nacional de Colombia,https://unal.edu.co/,33,1143,442,5963,877
Universidad Autónoma de Nuevo León,https://www.uanl.mx/,34,1162,1326,2110,1368
Universidad de Santiago de Chile,https://www.usach.cl/,35,1191,2007,832,1449
Universidad Técnica Federico Santa María,https://www.usm.cl/,36,1203,3782,1308,902
Universidade Tecnológica Federal do Paraná UTFPR,http://www.utfpr.edu.br/,37,1217,2397,801,1363
Universidade de Brasília UNB,https://unb.br/,38,1219,660,5963,815
Universidade Federal da Bahia,https://ufba.br/,39,1237,464,5963,1008
Universidade Federal de Lavras UFLA,https://ufla.br/,40,1260,2497,627,1483
Universidad Austral de Chile,https://www.uach.cl/,41,1290,2503,910,1432
Universidad Nacional de Córdoba,https://www.unc.edu.ar/,42,1295,384,5963,1190
Fundação Getulio Vargas FGV,https://portal.fgv.br/,43,1303,511,601,3068
Universidad Autónoma de San Luis Potosí,http://www.uaslp.mx/,44,1360,4371,810,1132
Universidade Federal de São Paulo UNIFESP,http://www.unifesp.br/,45,1414,1853,5963,604
Universidade Federal de Itajubá UNIFEI,https://unifei.edu.br/,46,1417,1350,1081,2263
Universidade Federal de Sergipe UFS,http://www.ufs.br/,47,1428,3078,926,1568
Universidade do Vale do Rio dos Sinos UNISINOS,http://www.unisinos.br/,48,1442,1436,883,2307
Universidad del Rosario,https://www.urosario.edu.co:443/,49,1442,1832,930,2063
Universidad del Norte Barranquilla,https://www.uninorte.edu.co/,50,1452,1224,1113,2416
Universidad Veracruzana,https://www.uv.mx/,51,1455,1254,892,2471
Universidad Andrés Bello,https://www.unab.cl:443/,52,1460,3653,1214,1393
Universidad de Antioquia,http://www.udea.edu.co/,53,1464,761,5963,1113
Universidade Federal de São Carlos,https://www2.ufscar.br/,54,1471,1325,5963,815
Universidade Federal de Pelotas UFPEL,http://portal.ufpel.edu.br/,55,1498,1123,5963,941
Universidad Iberoamericana,https://ibero.mx/,56,1519,2817,2517,1432
Universidad de Guanajuato,https://www.ugto.mx:443/,57,1520,3341,898,1677
Universidad Nacional Mayor de San Marcos,http://www.unmsm.edu.pe/,58,1528,1610,837,2442
Universidad de Talca,https://www.utalca.cl/,59,1536,2821,1213,1774
Pontificia Universidade Católica do Rio de Janeiro PUC-RIO,https://www.puc-rio.br/,60,1536,770,5963,1235
(1) Pontificia Universidad Católica de Valparaíso,http://www.pucv.cl/,61,1536,4198,1107,1426
Universidade Federal do Amazonas UFAM,https://ufam.edu.br/,62,1548,2017,1117,2181
Universidad Nacional de Mar del Plata,https://www.mdp.edu.ar/,63,1598,3116,966,1890
Universidade Federal de Goiás UFG,http://www.ufg.br/,64,1605,1188,5963,1052
Universidade Federal de Santa Maria UFSM,https://www.ufsm.br/,65,1605,1456,5963,941
Universidade Estadual de Maringá,http://www.uem.br/,66,1634,828,5963,1376
Universidad Nacional del Centro de la Provincia de Buenos Aires,https://www.unicen.edu.ar/,67,1636,1447,1425,2601
Universidad del Desarrollo,https://www.udd.cl/,68,1641,2719,1491,1960
Universidad Michoacana de San Nicolás de Hidalgo,https://www.umich.mx/,69,1653,3054,1058,2017
Universidad Central de Venezuela,http://www.ucv.ve/,70,1665,2322,1433,2230
Universidade Federal do Maranhão,https://portais.ufma.br/,71,1669,2696,1297,2125
Universidade Federal de Ouro Preto UFOP,https://www.ufop.br/,72,1678,3256,1653,1835
Universidad de Valparaíso,https://uv.cl/,73,1686,4118,1436,1689
Universidad ICESI,https://www.icesi.edu.co/,74,1700,1081,1939,2928
Universidad de Costa Rica,https://www.ucr.ac.cr/,75,1719,827,5963,1569
Universidade Federal da Paraíba UFPB,https://www.ufpb.br/,76,1722,1273,5963,1223
Pontificia Universidad Católica del Perú,https://www.pucp.edu.pe/,77,1731,756,5963,1645
(3) Universidad de Puerto Rico Mayaguez,https://www.uprm.edu/,78,1738,1235,5963,1275
Universidad de la República,https://udelar.edu.uy/,79,1738,1892,5963,1002
Escuela Politécnica Nacional,https://www.epn.edu.ec/,80,1745,3408,1846,1878
Pontificia Universidade Católica do Rio Grande do Sul PUCRS,https://www.pucrs.br/,81,1784,1149,5963,1400
Universidad Nacional de San Martín Argentina,http://www.unsam.edu.ar/,82,1796,3337,1499,2117
Universidade Federal Rural de Pernambuco UFRPE,http://www.ufrpe.br/,83,1796,4741,1111,1777
Tecnológico Nacional de México,https://www.tecnm.mx/,84,1798,4733,2319,1496
Universidad Adolfo Ibáñez,https://www.uai.cl/,85,1800,3955,1175,2042
University of the West Indies at St Augustine,https://sta.uwi.edu/,86,1805,2879,1047,2448
Universidade Federal de Juiz de Fora UFJF,https://www2.ufjf.br/,87,1811,2493,5963,929
Universidad Tecnológica Nacional,https://www.utn.edu.ar/,88,1823,1669,2200,2702
Universidad de la Sabana,https://www.unisabana.edu.co/,89,1834,1271,1621,3186
Universidad Autónoma de Chile,https://www.uautonoma.cl/,90,1843,6073,1248,1528
Universidad Autónoma de Yucatán,https://www.uady.mx/,91,1845,3612,1119,2284
Universidade Estadual de Londrina,https://portal.uel.br/,92,1868,1540,5963,1335
Universidad Nacional de Quilmes,http://www.unq.edu.ar/,93,1890,1336,1850,3199
Universidad de Colima,https://www.ucol.mx/,94,1905,2103,1270,2915
Universidade Paulista UNIP,https://www.unip.br/,95,1928,1445,1832,3171
Instituto Tecnológico de Aeronáutica ITA,http://www.ita.br/,96,1939,4522,1285,2071
Universidad de las Américas Ecuador,https://www.udla.edu.ec/,97,1948,1155,2395,3298
Universidade de Fortaleza UNIFOR,https://www.unifor.br/,98,1951,4669,1471,1981
Universidade Federal de Uberlândia,http://www.ufu.br/,99,1964,1808,5963,1348
Universidad de Sonora,https://www.unison.mx/,100,1966,3966,1857,2162
Universidad Nacional de Tucumán,http://www.unt.edu.ar/,101,1973,3490,1375,2448
Universidad de los Lagos,https://www.ulagos.cl/,102,1983,1479,2678,3020
Universidad Nacional de Rosario,https://unr.edu.ar/,103,1988,1078,5963,1777
Universidad de Tarapacá,https://www.uta.cl/,104,2059,3640,2073,2399
Universidad Antonio Nariño,https://www.uan.edu.co/,105,2078,8253,2238,1318
Universidad EAFIT,https://www.eafit.edu.co/,106,2099,2294,1421,3199
Universidade Federal do ABC UFABC,https://www.ufabc.edu.br/,107,2103,4547,5963,862
Universidad Autónoma de Querétaro,https://www.uaq.mx/,108,2109,4988,1512,2214
Universidad de la Frontera,https://www.ufro.cl/,109,2150,1763,5963,1673
Universidad Autónoma del Estado de Hidalgo,https://www.uaeh.edu.mx/,110,2179,4172,1202,2717
Universidad de las Américas Puebla,https://www.udlap.mx/,111,2224,1975,1751,3517
Universidade de Passo Fundo,https://www.upf.br/,112,2231,4244,1593,2638
Universidade Federal de Mato Grosso,https://www.ufmt.br/,113,2242,1454,5963,1970
Universidade Federal de São João del Rei UFSJ,https://ufsj.edu.br/,114,2247,4042,5963,1114
Pontificia Universidade Católica do Paraná PUCPR,https://www.pucpr.br/,115,2251,1967,5963,1727
Universidade Federal de Alagoas,https://ufal.br/,116,2251,1935,5963,1745
Universidad Diego Portales,https://www.udp.cl/,117,2261,2793,5963,1452
Universidade Federal de Campina Grande,https://portal.ufcg.edu.br/,118,2270,1448,5963,2031
Universidade do Sul de Santa Catarina UNISUL,http://www.unisul.br/,119,2275,3303,2388,2834
Universidad Técnica Particular de Loja,https://www.utpl.edu.ec/,120,2284,4188,1869,2702
Universidad Católica de Temuco,https://uct.cl/,121,2290,2001,2797,3346
Universidad San Francisco de Quito,https://www.usfq.edu.ec/,122,2292,3070,5963,1432
Pontificia Universidad Católica del Ecuador,https://www.puce.edu.ec/,123,2296,3673,2089,2834
Universidade Federal do Rio Grande FURG,https://www.furg.br/,124,2323,2567,5963,1623
Universidad de las Fuerzas Armadas ESPE (Escuela Politécnica del Ejército),https://www.espe.edu.ec/,125,2324,4220,1798,2774
Universidad Mayor Chile,https://www.umayor.cl/,126,2375,5469,2019,2409
Universidade Federal do Estado do Rio de Janeiro UNIRIO,http://www.unirio.br/,127,2382,4574,1814,2741
Universidad Nacional Costa Rica,https://www.una.ac.cr/,128,2393,2341,3742,3035
Centro Federal de Educação Tecnológica Celso Suckow do Fonseca CEFET/RJ,http://www.cefet-rj.br/,129,2395,2808,2544,3224
Universidad del Valle Cali,https://www.univalle.edu.co/,130,2397,2142,5963,1895
Universidade de Caxias do Sul,https://www.ucs.br/,131,2398,3769,1670,3134
Universidad Católica del Norte,https://www.ucn.cl/,132,2404,2376,5963,1804
Universidad Nacional de San Luis,http://www.unsl.edu.ar/,133,2404,4134,1991,2904
(3) Universidad de Puerto Rico Río Piedras,https://www.uprrp.edu/,134,2416,1487,5963,2284
Universidad Autónoma de Sinaloa,https://www.uas.edu.mx/,135,2429,6729,1550,2318
Universidad Nacional del Comahue,https://www.uncoma.edu.ar/,136,2445,1794,5963,2157
Pontificia Universidad Católica Argentina,http://uca.edu.ar/,137,2448,2411,1779,3757
Universidade Estadual de Ponta Grossa UEPG,https://portal.uepg.br/,138,2451,2304,5963,1914
Universidade Estadual de Santa Cruz UESC,http://www.uesc.br/,139,2455,5103,1419,2821
Universidad de la Serena,http://www.userena.cl/,140,2472,5794,2610,2327
Universidad de Antofagasta,http://www.uantof.cl/,141,2477,7578,2295,2011
Universidade Estadual do Centro Oeste UNICENTRO,https://www3.unicentro.br/,142,2479,3216,1498,3546
Universidade Federal dos Vales do Jequitinhonha e Mucuri UFVJM,http://www.ufvjm.edu.br/,143,2483,5428,1455,2763
Universidade Estácio de Sá,https://portal.estacio.br/,144,2484,3054,2160,3402
Instituto Tecnológico Autónomo de México,https://www.itam.mx/,145,2490,3092,1799,3517
Universidad Autónoma del Estado de México,https://www.uaemex.mx/,146,2497,1586,5963,2341
Universidad Nacional de Río Cuarto,https://www.unrc.edu.ar/,147,2505,5415,1884,2682
Universidad del Cauca,http://www.unicauca.edu.co/,148,2516,3762,1738,3320
Saint George's University,https://www.sgu.edu/,149,2516,4238,3261,2695
Universidade Federal do Piauí UFPI,https://ufpi.br/,150,2525,2045,5963,2142
Universidade do Estado de Santa Catarina UDESC,https://www.udesc.br/,151,2539,2403,5963,1999
Universidade de Pernambuco,http://www.upe.br/,152,2546,7398,1521,2377
Universidad Nacional de Cuyo Mendoza,http://www.uncuyo.edu.ar/,153,2554,3182,5963,1736
Universidad Nacional del Litoral,https://www.unl.edu.ar/,154,2567,2903,5963,1859
Universidad Católica de la Santísima Concepción,https://www.ucsc.cl/,155,2588,5805,2264,2615
Universidad Autónoma de Ciudad Juárez,https://www.uacj.mx/,156,2600,4621,1522,3224
Universidade Federal do Pampa UNIPAMPA,https://unipampa.edu.br/,157,2603,7199,1240,2624
Instituto Federal de Educação Ciência e Tecnologia do Espírito Santo,https://www.ifes.edu.br/,158,2622,2101,2128,4115
Universidad de los Andes Santiago de Chile,https://www.uandes.cl/,159,2625,6859,2370,2409
Universidad Politécnica Salesiana Ecuador,https://www.ups.edu.ec/,160,2631,4553,2037,3154
Universidade Estadual do Oeste do Paraná UNIOESTE,https://www.unioeste.br/portal/,161,2644,1467,5963,2682
Universidad de Cuenca,https://www.ucuenca.edu.ec:443/,162,2676,5160,2103,2991
Universidade Federal de Mato Grosso do Sul,https://www.ufms.br/,163,2680,2970,5963,2017
Universidade Estadual do Norte Fluminense Darcy Ribeiro,http://www.uenf.br/,164,2693,7678,1161,2702
Centro Federal de Educacão Tecnológica de Minas Gerais CEFET-MG,https://www.cefetmg.br/,165,2700,5604,2244,2852
Escuela Superior Politécnica del Litoral,http://www.espol.edu.ec/,166,2717,1990,5963,2471
Universidad Nacional del Nordeste,https://www.unne.edu.ar/,167,2721,2447,3067,3853
Universidad Autónoma de Baja California,http://www.uabc.mx/,168,2723,2088,5963,2433
Universidade do Estado de Mato Grosso UNEMAT,http://portal.unemat.br/,169,2732,4314,1990,3431
Universidad San Sebastián Chile,https://www.uss.cl/,170,2744,6429,1871,2807
Universidade Federal de Ciências da Saúde de Porto Alegre UFCSPA,https://www.ufcspa.edu.br/,171,2752,9746,1303,2318
Universidad de San Carlos de Guatemala,https://www.usac.edu.gt/,172,2757,1618,3297,4269
Universidad de los Andes Mérida,http://www.ula.ve/,173,2773,1615,5963,2800
Centro Agronómico Tropical de Investigación y Enseñanza,https://www.catie.ac.cr/,174,2780,4551,3023,3134
Colegio de Postgraduados,http://www.colpos.mx/,175,2793,6193,1009,3298
Universidad Panamericana México,https://www.up.edu.mx/,176,2799,4745,2218,3346
Universidad Nacional de San Juan,http://www.unsj.edu.ar/,177,2819,5335,2626,3068
Universidad Torcuato di Tella,https://www.utdt.edu/,178,2830,4400,1833,3690
Universidad Autónoma de Aguascalientes,https://www.uaa.mx/,179,2836,4505,1985,3597
Instituto Federal de Educação Ciência e Tecnologia de São Paulo IFSP,https://www.ifsp.edu.br/,180,2843,4409,1662,3757
Universidad Peruana de Ciencias Aplicadas,https://www.upc.edu.pe/,181,2845,4194,2750,3496
Universidade Federal Rural do Rio de Janeiro UFRRJ,https://portal.ufrrj.br/,182,2869,3836,5963,2058
University of the West Indies Cave Hill Campus Barbados,https://www.cavehill.uwi.edu/,183,2872,4875,1971,3517
Universidade Regional de Blumenau FURB,http://www.furb.br/,184,2894,4332,1864,3816
ITESO Universidad Jesuita de Guadalajara,https://portal.iteso.mx/,185,2905,1944,2914,4482
Universidad de Magallanes,http://www.umag.cl/,186,2922,6217,3234,2821
Universidad del Atlántico,https://www.uniatlantico.edu.co/,187,2922,6118,2201,3154
Universidad Nacional del Sur,http://www.uns.edu.ar/,188,2925,4023,5963,2080
Universidad Austral,https://www.austral.edu.ar/,189,2947,4402,3285,3431
Universidade Federal do Recôncavo da Bahia UFRB,https://ufrb.edu.br/,190,2950,4547,2288,3709
Universidade Cruzeiro do Sul,https://www.cruzeirodosul.edu.br/,191,2988,4991,1992,3709
Universidad Industrial de Santander,https://www.uis.edu.co/,192,2992,4068,5963,2188
Universidad de Playa Ancha Valparaiso,https://www.upla.cl/,193,3016,3429,3111,3996
Universidad Alberto Hurtado,https://www.uahurtado.cl/,194,3027,4697,2632,3709
Universidade Federal do Vale do São Francisco UNIVASF,http://www.univasf.edu.br/,195,3032,5571,2028,3597
Universidad Autónoma de Chihuahua,https://uach.mx/,196,3045,5863,1520,3709
Universidad Central del Ecuador,https://www.uce.edu.ec/,197,3046,6508,2301,3258
Universidad del Bío-Bío,http://www.ubiobio.cl/,198,3048,3005,5963,2647
Universidad Tecnológica de Pereira,https://www.utp.edu.co/,199,3061,3545,5963,2462
Universidad de Bogotá Jorge Tadeo Lozano,https://www.utadeo.edu.co/,200,3084,4584,2096,3996
Universidade do Vale do Itajaí UNIVALI,https://www.univali.br/,201,3125,4145,1934,4269
Pontificia Universidade Católica do Campinas PUC-CAMPINAS,https://www.puc-campinas.edu.br/,202,3135,4273,1801,4269
Instituto Tecnológico de Costa Rica,https://www.tec.ac.cr/,203,3137,4747,1972,4058
Universidad Simón Bolívar Venezuela,http://www.usb.ve/,204,3138,3042,5963,2774
Universidad Autónoma de Chiapas,https://www.unach.mx/,205,3148,5223,2804,3690
Universidad Nacional de Asunción,https://www.una.py/,206,3149,2444,5963,3035
Pontificia Universidade Católica de São Paulo PUC-SP,https://www.pucsp.br/,207,3160,678,5963,4441
Universidade do Estado do Amazonas UEA,http://www1.uea.edu.br/,208,3163,6621,2718,3320
Pontificia Universidade Católica do Minas Gerais PUC MINAS,https://www.pucminas.br/,209,3164,2724,5963,2928
Universidad Nacional Agraria La Molina,http://www.lamolina.edu.pe/,210,3167,4653,2640,3959
Universidad Católica del Maule,https://portal.ucm.cl/,211,3186,7209,2062,3402
Universidad del Pacífico Perú,https://www.up.edu.pe/,212,3192,4437,2161,4205
Universidade Presbiteriana Mackenzie,https://www.mackenzie.br/,213,3196,2601,5963,3035
Universidad Pontificia Bolivariana,https://www.upb.edu.co/,214,3245,2894,5963,2991
Universidade Estadual do Maranhão UEMA,https://www.uema.br/,215,3245,3184,3785,4241
Universidad Central Marta Abreu de las Villas,https://www.uclv.edu.cu/,216,3250,7408,1957,3496
Universidad Nacional de Misiones,https://www.unam.edu.ar/,217,3257,5332,3665,3517
Universidad de Carabobo,http://www.uc.edu.ve/,218,3265,4693,1810,4299
Universidade Estadual de Feira de Santana UEFS,http://www.uefs.br/,219,3276,4201,5963,2576
Universidad del Tolima,https://www.ut.edu.co/,220,3280,7996,1989,3402
Universidad CES,https://www.ces.edu.co/,221,3288,6425,2567,3630
Universidade Estadual de Goiás UEG,http://www.ueg.br/,222,3288,5396,2193,4032
Universidad Nacional de Rio Negro,https://www.unrn.edu.ar/,223,3293,7128,2815,3363
Instituto Nacional de Telecomunicaçoes INATEL,https://inatel.br/,224,3293,7838,4676,2546
Faculdades La Salle UNILASALLE,https://www.unilasalle.edu.br/,225,3295,7552,2834,3258
Universidade Federal da Grande Dourados UFGD,https://www.ufgd.edu.br/,226,3323,2843,5963,3134
Universidade do Estado do Rio Grande do Norte UERN,http://portal.uern.br/,227,3343,4628,2486,4269
Universidad Autónoma del Estado de Morelos,https://www.uaem.mx/,228,3346,4733,5963,2489
Universidad de la Habana,https://www.uh.cu/,229,3349,3135,5963,3068
Universidade Nove de Julho,https://www.uninove.br/,230,3349,4322,5963,2647
Universidade do Extremo Sul Catarinense UNESC,http://www.unesc.net/,231,3352,7520,2848,3386
Universidade de Santa Cruz do Sul UNISC,https://www.unisc.br/,232,3357,1223,5963,4163
Universidad de Lima,https://www.ulima.edu.pe/,233,3376,1453,2943,5272
Universidad Nacional de Salta,http://www.unsa.edu.ar/,234,3389,5223,4503,3473
Universidad Católica del Uruguay,https://ucu.edu.uy/,235,3389,4128,3021,4410
Universidade do Vale do Paraíba UNIVAP,https://www.univap.br/,236,3398,7132,2520,3690
Universidad Autónoma de Zacatecas,https://www.uaz.edu.mx/,237,3404,7640,1907,3757
Instituto Federal de Educação Ciência e Tecnologia do Rio Grande do Norte IFRN,https://portal.ifrn.edu.br/,238,3451,3264,2949,4781
Faculdade de Ciências Médicas da Santa Casa de São Paulo FCMSCSP,https://fcmsantacasasp.edu.br/,239,3465,10694,2004,3134
Universidad Peruana Cayetano Heredia,https://www.cayetano.edu.pe/,240,3465,9935,5963,1602
Universidad Nacional de Ingeniería Lima,https://www.uni.edu.pe/,241,3481,5353,3518,3996
Instituto de Ensino e Pesquisa INSPER,https://www.insper.edu.br/,242,3485,4829,2554,4441
Universidade Federal do Triangulo Mineiro UFTM,http://www.uftm.edu.br/,243,3485,6243,5963,2327
Universidad de Pamplona,http://www.unipamplona.edu.co/,244,3496,2579,3039,5006
Universidade Salvador UNIFACS,https://www.unifacs.br/,245,3504,4627,2535,4517
Universidade de Taubaté UNITAU,https://www.unitau.br/,246,3504,2532,4571,4629
Universidade Federal do Oeste do Para,http://www.ufopa.edu.br/,247,3526,3943,5963,3119
Universidade Estadual da Paraíba UEPB,http://www.uepb.edu.br/,248,3536,3734,5963,3199
Universidad de Atacama,http://www.uda.cl/,249,3539,8414,3495,3320
Universidade Estadual do Ceará,http://www.uece.br/,250,3539,4624,5963,2865
Universidad Autónoma de Bucaramanga,https://www.unab.edu.co/,251,3539,5544,2413,4359
Universidad Científica del Sur,https://www.cientifica.edu.pe/,252,3539,5625,3281,4092
Universidade Positivo,https://universidade.up.edu.br/,253,3545,6395,2616,4092
Universidad de Santander,https://udes.edu.co/,254,3552,7722,3109,3664
Universidade do Estado da Bahia UNEB,https://portal.uneb.br/,255,3569,1746,5963,4163
Universidade Federal do Cariri,https://www.ufca.edu.br/,256,3572,4099,2811,4719
Escuela Nacional de Antropologia e Historia,https://www.enah.edu.mx/,257,3582,2473,5963,3816
Universidad de Cartagena,http://www.unicartagena.edu.co/,258,3592,6304,5963,2462
Universidad Autónoma de Guerrero,https://www.uagro.mx/,259,3601,9522,2265,3572
Universidade Federal da Fronteira Sul UFFS,http://www.uffs.edu.br/,260,3605,7909,1615,4115
Centro Universitário da Fundação Educacional Inaciana,https://portal.fei.edu.br/,261,3605,7813,1922,4058
Universidad de San Andrés Buenos Aires,https://udesa.edu.ar/,262,3616,4557,3204,4517
Universidad Nacional de General Sarmiento,https://www.ungs.edu.ar/,263,3620,5347,2705,4441
Universidade Luterana do Brasil ULBRA,https://www.ulbra.br/,264,3633,4145,5963,3199
Universidade Federal de Alfenas UNIFAL-MG,https://www.unifal-mg.edu.br/,265,3645,6676,5963,2462
Universidad Distrital Francisco José de Caldas,https://www.udistrital.edu.co/,266,3653,2802,5963,3779
Universidade FEEVALE,https://www.feevale.br/,267,3663,6266,2434,4359
Universidade do Oeste Paulista UNOESTE,http://www.unoeste.br/,268,3693,7158,1899,4359
Centro Universitário UNIVATES,https://www.univates.br/,269,3696,6078,2984,4299
Instituto Federal de Educação Ciência e Tecnologia de Santa Catarina IFSC,https://www.ifsc.edu.br/,270,3700,4348,2540,4883
Universidad de Ciencias Aplicadas y Ambientales,https://www.udca.edu.co/,271,3700,6248,3019,4269
Instituto Universitario del Hospital Italiano de Buenos Aires,https://www.hospitalitaliano.org.ar/,272,3725,5756,2252,4629
Universidade Estadual de Montes Claros UNIMONTES,https://unimontes.br/,273,3747,4247,5963,3386
Universidad Arturo Prat,http://www.unap.cl/,274,3756,7126,3696,3926
Escuela Superior Politécnica de Chimborazo,https://www.espoch.edu.ec/,275,3760,5412,3463,4441
Centro Universitário de Maringá CESUMAR,https://www.unicesumar.edu.br/,276,3797,2794,3681,5138
Universidad Central de Chile,https://www.ucentral.cl/,277,3802,6646,4058,3996
Universidad Centroccidental Lisandro Alvarado,http://www.ucla.edu.ve/,278,3816,7620,2530,4269
Universidade de Santo Amaro UNISA,http://www.unisa.br/,279,3820,9642,3381,3597
Instituto Tecnológico de Buenos Aires,https://www.itba.edu.ar:443/,280,3820,5521,4580,4115
Universidad de Nariño,https://www.udenar.edu.co/,281,3824,1429,5963,4719
Universidade Guarulhos UNG,http://www.ung.br/,282,3836,8279,3565,3875
Corporación Universidad de la Costa,https://www.cuc.edu.co/,283,3843,7888,5963,2546
Universidad Tecnológica Metropolitana,https://www.utem.cl/,284,3845,6871,3573,4205
Universidade Federal de Integração Luso Afro Brasileira UNILAB,http://unilab.edu.br/,285,3847,8750,2356,4163
Universidad Autónoma del Caribe,https://www.uac.edu.co/,286,3855,8877,3922,3664
Universidad de Panamá,https://www.up.ac.pa/,287,3855,6335,2884,4517
Universidad Nacional de Entre Ríos,https://www.uner.edu.ar/,288,3855,4939,4246,4482
Universidad Mayor de San Andrés,https://www.umsa.bo/,289,3870,6520,5963,2880
Universidade Católica de Pernambuco,https://www1.unicap.br/,290,3893,5650,3343,4629
Escola Superior de Propaganda e Marketing ESPM,https://www.espm.br/,291,3896,3145,2701,5342
Universidad Autónoma de la Ciudad de México,https://www.uacm.edu.mx/,292,3901,9390,3011,3926
Universidad Popular Autónoma del Estado de Puebla,https://upaep.mx/,293,3903,5458,2972,4781
Universidad Nacional Tres de Febrero,http://untref.edu.ar/,294,3908,4568,3866,4781
Universidade Tiradentes UNIT,https://www.unit.br/,295,3911,8087,4886,3496
Universidad de Oriente Santiago de Cuba,https://www.uo.edu.cu/,296,3915,5273,2706,4883
Universidade Vila Velha UVV,https://www.uvv.br/,297,3920,10506,2700,3816
Universidad Tecnológica de La Habana José Antonio Echeverría,https://www.cujae.edu.cu/,298,3920,7274,1915,4675
Fundación Universitaria Konrad Lorenz,http://www.konradlorenz.edu.co/,299,3920,9344,3134,3926
Red de Universidades Anáhuac,https://www.anahuac.mx/,300,3926,3503,5963,3996
Universidad El Bosque,https://unbosque.edu.co/,301,3937,7794,5963,2717
Universidad Nacional de San Agustín de Arequipa,https://www.unsa.edu.pe/,302,3943,7566,3200,4299
Universidade Estadual de Mato Grosso do Sul,http://www.uems.br/,303,3951,7203,2484,4579
Universidad Autónoma Agraria Antonio Narro,https://www.uaaan.edu.mx/,304,3956,6067,5090,3926
Universidade Católica de Pelotas,https://ucpel.edu.br/,305,3962,9816,5370,2852
Universidad Francisco Marroquín,https://www.ufm.edu/,306,3963,3285,3942,5138
Universidad Pedagógica y Tecnológica de Colombia,http://www.uptc.edu.co/,307,3963,5193,5963,3402
Universidad Nacional de la Patagonia San Juan Bosco,http://www.unp.edu.ar/,308,3969,3170,5963,4163
Universidad Juárez del Estado de Durango,https://www.ujed.mx/,309,3974,9217,2770,4115
Universidad Nacional Autónoma de Nicaragua Managua,https://www.unan.edu.ni/,310,3977,1834,5213,5201
Universidad del Azuay,https://www.uazuay.edu.ec:443/,311,3988,5613,3590,4675
Universidad Nacional Autónoma de Honduras,https://www.unah.edu.hn/,312,3990,5660,4041,4517
Universidade FUMEC,https://fumec.br/,313,3999,2589,3867,5342
Anhanguera Educacional,https://www.anhanguera.com/,314,4003,6050,3305,4675
Universidad Tecnológica de Panamá,https://utp.ac.pa/,315,4005,5650,2489,4934
(1) Universidade do Grande Rio UNIGRANRIO,https://www.unigranrio.edu.br/,316,4009,10468,4720,3186
Universidad de Medellín,http://www.udem.edu.co/,317,4014,3960,5963,3959
Faculdade de Odontologia São Leopoldo Mandic,https://www.slmandic.edu.br/,318,4023,13953,1933,3402
Universidade Federal do Oeste da Bahia,https://www.ufob.edu.br/,319,4028,5781,3659,4675
Universidad Técnica del Norte,https://www.utn.edu.ec/,320,4036,8511,3129,4269
