Name,Web,Regional_ranking,World_ranking,Impact_score,Openness_score,Excellence_core
University of Washington,https://www.washington.edu/,1,1,6,25,9
Cornell University,https://www.cornell.edu/,2,2,5,3,24
Johns Hopkins University,https://www.jhu.edu/,3,3,18,10,8
Yale University,https://www.yale.edu/,4,4,10,2,26
University of California San Diego,https://www.ucsd.edu/,5,5,30,1,19
University of Toronto,https://www.utoronto.ca/,6,6,35,4,11
University of Wisconsin Madison,https://www.wisc.edu/,7,7,13,5,43
Pennsylvania State University,https://www.psu.edu/,8,8,11,11,51
New York University,http://www.nyu.edu/,9,9,26,8,40
Ohio State University,https://www.osu.edu/,10,11,43,26,42
University of Florida,http://www.ufl.edu/,11,12,33,7,61
Harvard University,https://www.harvard.edu/,12,13,1,5963,1
Washington University Saint Louis,https://wustl.edu/,13,14,40,6,65
University of Pittsburgh,https://www.pitt.edu/,14,15,50,17,56
Carnegie Mellon University,https://www.cmu.edu/,15,16,19,9,146
Boston University,https://www.bu.edu/,16,20,47,13,86
University of Arizona,https://www.arizona.edu/,17,21,34,24,122
Vanderbilt University,https://www.vanderbilt.edu/,18,24,74,16,77
University of Virginia,https://www.virginia.edu/,19,25,39,23,143
University of Utah,https://www.utah.edu/,20,26,52,30,119
Stanford University,https://www.stanford.edu/,21,29,3,5963,2
Emory University,https://www.emory.edu/,22,30,98,15,81
University of California Santa Barbara,https://www.ucsb.edu/,23,33,54,14,171
Brown University,https://www.brown.edu/,24,34,61,32,158
Massachusetts Institute of Technology,https://www.mit.edu/,25,35,1,5963,10
University of Iowa,https://uiowa.edu/,26,36,66,34,157
North Carolina State University,https://www.ncsu.edu/,27,37,51,44,186
Virginia Polytechnic Institute and State University,https://vt.edu/,28,40,60,52,200
Indiana University Bloomington,https://www.indiana.edu/,29,41,48,61,236
University of Waterloo,https://uwaterloo.ca/,30,44,85,59,175
Tufts University,https://www.tufts.edu/,31,47,46,104,277
University of Maryland Baltimore,https://www.umaryland.edu/,32,50,340,117,30
University of Calgary,https://www.ucalgary.ca/,33,50,129,48,138
University of Massachusetts Amherst,https://www.umass.edu/,34,52,72,49,229
University of California Berkeley,https://www.berkeley.edu/,35,53,4,5963,18
Colorado State University,https://www.colostate.edu/,36,53,63,78,242
Iowa State University,https://www.iastate.edu/,37,55,73,83,221
University of Michigan,https://umich.edu/,38,58,9,5963,7
University of Rochester,https://www.rochester.edu/,39,60,87,131,198
City University of New York,https://www.cuny.edu/,40,64,62,72,274
Oregon State University,https://oregonstate.edu/,41,66,59,85,294
University of Illinois Chicago,https://www.uic.edu/,42,67,106,75,194
University at Buffalo,http://www.buffalo.edu/,43,69,81,91,239
Columbia University New York,https://www.columbia.edu/,44,75,8,5963,13
University of Tennessee Knoxville,https://www.utk.edu/,45,76,104,107,215
Florida State University,https://www.fsu.edu/,46,77,84,68,264
Rice University,https://www.rice.edu/,47,80,75,46,310
University of Delaware,https://www.udel.edu/,48,82,55,55,385
University of Miami,https://welcome.miami.edu/,49,82,122,57,214
University of Pennsylvania,https://www.upenn.edu/,50,84,12,5963,14
University of Nebraska Lincoln,https://www.unl.edu/,51,86,67,147,320
University of South Florida,https://www.usf.edu/,52,86,80,93,304
George Washington University,https://www.gwu.edu/,53,89,76,140,303
University of Connecticut,https://uconn.edu/,54,90,113,64,243
McMaster University,https://www.mcmaster.ca/,55,92,177,21,181
University of Kentucky,http://www.uky.edu/,56,94,92,111,272
University of California Santa Cruz,https://www.ucsc.edu/,57,95,94,54,297
Simon Fraser University,https://www.sfu.ca/,58,97,71,120,333
Dartmouth College,https://home.dartmouth.edu/,59,98,79,96,316
Temple University,https://www.temple.edu/,60,99,111,87,254
University of California Los Angeles UCLA,https://www.ucla.edu/,61,101,17,5963,15
University of Kansas,https://www.ku.edu/,62,103,128,148,234
Université de Montréal,https://www.umontreal.ca/,63,106,151,62,230
Washington State University Pullman,https://wsu.edu/,64,107,82,125,348
University of Alabama Birmingham,https://www.uab.edu/,65,109,195,124,172
University of Notre Dame,https://www.nd.edu:443/,66,111,93,94,340
Universidad Nacional Autónoma de México,https://www.unam.mx/,67,114,108,103,323
University of New Mexico,https://www.unm.edu/,68,118,116,126,301
University of Cincinnati,https://www.uc.edu/,69,120,174,116,224
Western University (University of Western Ontario),https://www.uwo.ca/,70,121,194,71,216
University of Houston,https://uh.edu/,71,125,109,100,372
Northeastern University,https://www.northeastern.edu/,72,128,123,334,283
Stony Brook University,https://www.stonybrook.edu/,73,129,242,43,227
Duke University,https://duke.edu/,74,130,27,5963,27
Université d'Ottawa,https://www.uottawa.ca/,75,132,233,132,219
George Mason University,https://www2.gmu.edu/,76,133,68,130,513
University of Oregon,https://www.uoregon.edu/,77,135,89,114,465
University of Oklahoma,https://www.ou.edu/,78,138,158,223,293
Northwestern University,https://www.northwestern.edu/,79,140,29,5963,31
Queen's University Kingston,https://www.queensu.ca/,80,142,142,110,360
University of Texas Austin,https://www.utexas.edu/,81,151,20,5963,55
Wayne State University,https://wayne.edu/,82,153,198,154,288
Princeton University,https://www.princeton.edu/,83,154,7,5963,100
University of Central Florida,https://www.ucf.edu/,84,159,144,141,394
University of Chicago,https://www.uchicago.edu/,85,164,22,5963,64
University of North Carolina Chapel Hill,https://www.unc.edu/,86,166,32,5963,47
Louisiana State University,https://www.lsu.edu/,87,168,127,188,428
University of Victoria British Columbia,https://www.uvic.ca/,88,169,146,183,402
Dalhousie University,https://www.dal.ca/,89,174,219,138,324
York University,https://www.yorku.ca/,90,177,133,180,441
University of British Columbia,https://www.ubc.ca/,91,178,44,5963,35
University of Illinois Urbana Champaign,https://illinois.edu/,92,179,25,5963,58
University of Southern California,https://www.usc.edu/,93,185,24,5963,66
University of California Davis,https://www.ucdavis.edu/,94,195,36,5963,54
Indiana University/Purdue University Indianapolis,https://www.iupui.edu/,95,197,251,281,299
Georgia State University,https://www.gsu.edu/,96,198,118,164,538
University of California Irvine,https://uci.edu/,97,203,16,5963,113
Université Laval,https://www.ulaval.ca/,98,212,269,99,364
Purdue University,https://www.purdue.edu/,99,214,23,5963,102
University of Maryland College Park,https://www.umd.edu/,100,215,28,5963,89
Oregon Health & Science University,https://www.ohsu.edu/,101,218,489,136,226
University of Vermont,https://www.uvm.edu/,102,220,117,207,574
Brigham Young University,https://www.byu.edu/,103,224,77,214,695
University of California San Francisco,https://www.ucsf.edu/,104,225,86,5963,28
University of Saskatchewan,https://www.usask.ca/,105,226,213,174,436
University of Texas Dallas,https://www.utdallas.edu/,106,228,271,176,373
Michigan State University,https://msu.edu/,107,229,31,5963,103
Rutgers The State University of New Jersey,https://www.rutgers.edu/,108,240,38,5963,94
Clemson University,http://www.clemson.edu/,109,243,172,202,549
University of Alabama,https://www.ua.edu/,110,244,176,238,533
University of Colorado Boulder,https://www.colorado.edu/,111,249,41,5963,104
West Virginia University,https://www.wvu.edu/,112,251,223,257,484
California Institute of Technology Caltech,https://www.caltech.edu/,113,255,53,5963,88
Georgia Institute of Technology,https://www.gatech.edu/,114,255,58,5963,79
Arizona State University,https://www.asu.edu/,115,259,37,5963,129
Texas A&M University,https://www.tamu.edu/,116,260,45,5963,109
University of Guelph,https://www.uoguelph.ca/,117,262,264,159,480
McGill University,https://www.mcgill.ca/,118,267,70,5963,68
San Diego State University,https://www.sdsu.edu/,119,276,169,230,619
Texas Tech University,https://www.ttu.edu/,120,278,246,269,509
Auburn University,http://www.auburn.edu/,121,280,207,215,590
University of Louisville,https://louisville.edu/,122,281,298,249,494
Utah State University,http://www.usu.edu/,123,287,163,266,650
Boston College,https://www.bc.edu/,124,289,136,190,766
University of New Hampshire,https://www.unh.edu/,125,292,153,326,672
University of Alberta,https://www.ualberta.ca/,126,296,91,5963,78
Concordia University Montréal,https://www.concordia.ca/,127,297,301,251,524
Wake Forest University,https://www.wfu.edu/,128,305,352,573,421
University of Texas Arlington,https://www.uta.edu/,129,312,307,280,558
Southern Methodist University,https://www.smu.edu/,130,322,154,376,773
University of Wisconsin Milwaukee,https://uwm.edu/,131,324,228,303,664
University of Mississippi,https://olemiss.edu/,132,335,420,458,476
Baylor University,https://www.baylor.edu/,133,337,183,438,735
University of Colorado Anschutz Medical Campus,https://www.cuanschutz.edu/,134,344,1222,452,195
Rochester Institute of Technology,https://www.rit.edu/,135,347,96,448,1039
University of Massachusetts Medical School at Worcester,https://www.umassmed.edu/,136,349,645,169,460
Kansas State University,https://www.k-state.edu/,137,352,259,1677,485
University of Nevada Reno,https://www.unr.edu/,138,354,279,271,716
Old Dominion University,https://www.odu.edu/,139,354,182,347,829
University of Arkansas Fayetteville,https://www.uark.edu/,140,358,243,305,767
Icahn School of Medicine at Mount Sinai,https://icahn.mssm.edu/,141,361,1031,1821,141
University of Texas San Antonio,https://www.utsa.edu/,142,370,441,314,593
Memorial University of Newfoundland,https://www.mun.ca/,143,372,416,370,601
University of Maryland Baltimore County,https://www.umbc.edu/,144,375,215,337,851
Brandeis University,https://www.brandeis.edu/,145,375,249,349,783
Mississippi State University,https://www.msstate.edu/,146,379,255,455,764
Medical University of South Carolina,https://web.musc.edu/,147,386,897,285,400
University of Georgia,https://www.uga.edu/,148,390,65,5963,253
Saint Louis University,https://www.slu.edu/,149,393,418,415,629
University of Nevada Las Vegas,https://www.unlv.edu/,150,399,289,367,801
Jefferson (Philadelphia University and Thomas Jefferson University),https://www.jefferson.edu/,151,401,747,356,467
Portland State University,https://www.pdx.edu/,152,404,211,332,947
Ryerson University,https://www.ryerson.ca/,153,406,406,384,685
University of Rhode Island,https://www.uri.edu/,154,407,272,330,851
Michigan Technological University,https://www.mtu.edu/,155,409,240,429,883
University of Wyoming,http://www.uwyo.edu/,156,417,348,382,772
Montana State University,https://www.montana.edu/,157,421,287,390,843
University of Minnesota Twin Cities,https://twin-cities.umn.edu/,158,421,432,5963,39
Université du Québec Montréal,https://uqam.ca/,159,427,403,424,713
Loyola University Chicago,https://www.luc.edu/,160,434,294,554,807
University of Idaho,https://www.uidaho.edu/,161,435,316,405,829
Binghamton University,https://www.binghamton.edu/,162,435,312,333,858
University of Missouri Kansas City,https://www.umkc.edu/,163,449,330,603,783
Northern Arizona University,https://nau.edu/,164,450,274,339,931
New Mexico State University,https://www.nmsu.edu/,165,450,254,445,925
Lehigh University,https://www1.lehigh.edu/,166,462,296,288,959
Illinois Institute of Technology,https://www.iit.edu/,167,467,335,407,875
Rockefeller University,https://www.rockefeller.edu/,168,467,750,355,580
University of California Riverside,https://www.ucr.edu/,169,473,115,5963,247
Ohio University,https://www.ohio.edu/,170,477,358,440,868
University of Montana Missoula,http://www.umt.edu/,171,478,180,1192,943
Medical College of Wisconsin,https://www.mcw.edu/,172,483,918,375,519
Northern Illinois University,https://www.niu.edu/,173,484,320,666,856
Case Western Reserve University,https://case.edu/,174,485,156,5963,208
University of Massachusetts Boston,https://www.umb.edu/,175,486,341,417,915
Florida Atlantic University,http://www.fau.edu/,176,490,385,276,923
University of Denver,https://www.du.edu/,177,493,288,478,985
American University Washington DC,https://www.american.edu/,178,493,179,461,1174
CUNY Graduate Center,https://www.gc.cuny.edu/,179,499,567,546,690
Georgetown University,https://www.georgetown.edu/,180,503,64,5963,422
Université de Sherbrooke,https://www.usherbrooke.ca/,181,512,700,310,699
Fordham University,https://www.fordham.edu/,182,514,164,570,1244
New Jersey Institute of Technology,https://www.njit.edu/,183,517,536,352,832
University of Missouri Columbia,https://missouri.edu/,184,523,99,5963,387
University of Windsor,https://www.uwindsor.ca/,185,525,343,520,1007
Colorado School of Mines,https://www.mines.edu/,186,529,762,293,742
University of Akron,https://www.uakron.edu:443/,187,533,452,442,936
Virginia Commonwealth University,https://www.vcu.edu/,188,545,150,5963,309
University of California Merced,https://www.ucmerced.edu/,189,547,675,475,780
University of South Carolina,https://sc.edu/,190,550,143,5963,325
University of Texas El Paso,https://www.utep.edu/,191,551,480,447,958
University of Toledo,https://www.utoledo.edu/,192,558,595,386,883
Worcester Polytechnic Institute,https://www.wpi.edu/,193,571,339,456,1145
(3) University of Texas Medical Branch Galveston,https://www.utmb.edu/,194,578,1006,341,666
North Dakota State University,https://www.ndsu.edu/,195,579,519,530,936
Missouri University of Science & Technology,https://www.mst.edu/,196,580,821,444,763
University of Nebraska Medical Center,https://www.unmc.edu/,197,580,1059,360,652
University of North Dakota,https://und.edu/,198,592,270,811,1175
San Francisco State University,https://www.sfsu.edu/,199,600,245,642,1329
(3) University of Texas Health Science Center at Houston,https://www.uth.edu/,200,601,1127,2074,415
Drexel University,https://drexel.edu/,201,612,139,5963,419
University of New Brunswick,https://www.unb.ca/,202,617,516,523,1029
University of Massachusetts Lowell,https://www.uml.edu/,203,619,508,466,1070
University of Memphis (including Lambuth),https://www.memphis.edu/,204,621,617,432,981
Marquette University,https://www.marquette.edu/,205,629,413,678,1132
Baylor College of Medicine,https://www.bcm.edu/,206,632,524,5963,162
San José State University,https://www.sjsu.edu/,207,641,236,654,1466
Texas State University,https://www.txstate.edu/,208,649,402,529,1258
California State University Long Beach,https://www.csulb.edu/,209,652,184,841,1578
Florida Institute of Technology,https://www.fit.edu/,210,656,461,783,1123
Western Michigan University,https://wmich.edu/,211,659,344,613,1347
City College of New York CUNY,https://www.ccny.cuny.edu/,212,662,966,420,858
Wright State University,http://www.wright.edu/,213,666,479,637,1162
Florida International University,https://www.fiu.edu/,214,669,190,5963,424
University of Manitoba,http://www.umanitoba.ca/,215,670,276,5963,339
École Polytechnique de Montréal,https://www.polymtl.ca/,216,680,1094,414,828
Boise State University,https://www.boisestate.edu/,217,680,445,652,1248
Centro de Investigación y de Estudios Avanzados del IPN CINVESTAV,https://www.cinvestav.mx/,218,687,1751,354,645
California State University Fullerton,https://www.fullerton.edu/,219,694,393,679,1379
Albert Einstein College of Medicine,https://www.einsteinmed.org/,220,694,2603,1027,381
California Polytechnic State University Cal Poly,https://www.calpoly.edu/,221,698,363,734,1426
California State University Northridge,https://www.csun.edu/,222,704,267,735,1602
Villanova University,https://www1.villanova.edu/,223,707,501,651,1275
Oakland University,http://www.oakland.edu/,224,716,649,584,1146
Augusta University (Georgia Regents University Augusta State University),https://www.augusta.edu/,225,721,1411,434,782
CUNY Hunter College,https://hunter.cuny.edu/,226,723,640,566,1175
Creighton University,https://www.creighton.edu/,227,726,491,852,1273
Nova Southeastern University,https://www.nova.edu/,228,739,386,808,1465
Tecnológico de Monterrey,https://tec.mx/,229,748,976,625,965
Carleton University,https://carleton.ca/,230,751,248,5963,473
Loma Linda University,https://home.llu.edu/,231,753,763,802,1071
Howard University,https://home.howard.edu/,232,759,469,1007,1339
University of Southern Mississippi,https://www.usm.edu/,233,761,410,777,1490
University of Texas Southwestern Medical Center at Dallas,https://www.utsouthwestern.edu/,234,762,816,5963,189
University of Arkansas for Medical Sciences,https://medicine.uams.edu/,235,762,1689,383,786
Brock University,https://brocku.ca/,236,766,709,617,1206
University of Missouri Saint Louis,http://www.umsl.edu/,237,773,583,744,1335
Rensselaer Polytechnic Institute,https://www.rpi.edu/,238,773,147,5963,662
University at Albany,https://www.albany.edu/,239,783,247,5963,547
Oklahoma State University Stillwater,https://go.okstate.edu/,240,784,203,5963,597
South Dakota State University,https://www.sdstate.edu/,241,784,796,821,1137
Tulane University,https://tulane.edu/,242,786,239,5963,557
University of Dayton,https://udayton.edu/,243,797,447,687,1615
Chapman University,https://www.chapman.edu/,244,798,476,621,1621
University of North Texas,https://www.unt.edu/,245,800,155,5963,702
Weill Medical College Cornell University,https://weill.cornell.edu/,246,801,1176,5963,150
University of Hawaii at Manoa,https://manoa.hawaii.edu/,247,806,611,5963,314
Wilfrid Laurier University,https://www.wlu.ca/,248,810,852,582,1253
(3) University of Oklahoma Health Sciences Center,https://www.ouhsc.edu/,249,811,1796,473,845
Stevens Institute of Technology,https://www.stevens.edu/,250,822,938,548,1219
Central Michigan University,https://www.cmich.edu/,251,824,652,722,1438
Yeshiva University,https://www.yu.edu/,252,835,488,312,1854
Georgia Southern University,https://www.georgiasouthern.edu/,253,848,672,842,1440
Instituto Politécnico Nacional,https://www.ipn.mx/,254,849,1518,569,976
University of Northern Colorado,https://www.unco.edu/,255,851,879,1552,1081
Montclair State University,https://www.montclair.edu/,256,855,600,826,1534
University of Nebraska Omaha,https://www.unomaha.edu/,257,866,560,882,1610
Hofstra University,https://www.hofstra.edu/,258,867,490,1262,1596
Rowan University,https://www.rowan.edu/,259,871,832,741,1385
Universidad de Guadalajara,https://www.udg.mx/,260,872,659,683,1569
Western Washington University,https://www.wwu.edu/,261,874,446,765,1824
James Madison University,https://www.jmu.edu/,262,877,373,917,1918
Ball State University,https://www.bsu.edu/,263,878,566,1093,1578
Cleveland State University,https://www.csuohio.edu/,264,881,614,790,1615
California State University Sacramento,https://www.csus.edu/,265,885,514,1156,1633
University of Alabama Huntsville,https://www.uah.edu/,266,892,873,674,1418
Appalachian State University,https://www.appstate.edu/,267,892,467,850,1813
University of Massachusetts Dartmouth,https://www.umassd.edu/,268,897,801,884,1430
(3) University of Minnesota Duluth,https://www.d.umn.edu/,269,899,655,697,1650
Clark University,https://www.clarku.edu/,270,904,550,914,1708
Kent State University,https://www.kent.edu/,271,909,212,5963,802
The New School,https://www.newschool.edu/,272,911,256,1193,2188
Uniformed Services University of the Health Sciences,https://www.usuhs.edu/,273,914,2369,542,877
Clarkson University,https://www.clarkson.edu/,274,918,1028,760,1366
Texas Christian University,https://www.tcu.edu/,275,921,740,709,1653
Universidad Autónoma Metropolitana,http://www.uam.mx/,276,924,933,723,1466
Kennesaw State University,https://www.kennesaw.edu/,277,929,579,647,1882
Bucknell University,https://www.bucknell.edu/,278,931,375,1054,2071
Wesleyan University,https://www.wesleyan.edu:443/,279,934,376,886,2134
University of San Francisco,https://www.usfca.edu/,280,939,407,1060,2042
University of Mississippi Medical Center,https://www.umc.edu/,281,941,2342,820,871
Lakehead University,https://www.lakeheadu.ca/,282,944,1206,793,1301
University of North Carolina Wilmington,https://uncw.edu/,283,950,558,834,1882
University of Colorado System,https://www.cu.edu/,284,983,2439,5963,135
Université INRS Institut National de la Recherche Scientifique,https://inrs.ca/,285,988,2866,505,914
University of North Carolina Charlotte,https://www.uncc.edu/,286,988,372,5963,737
École de Technologie Supérieure,http://www.etsmtl.ca/,287,991,2116,713,1022
Louisiana Tech University,https://www.latech.edu/,288,992,1398,1393,1121
College of William & Mary,https://www.wm.edu/,289,995,253,5963,871
University of Tulsa,https://utulsa.edu/,290,1001,866,899,1637
University of South Dakota,https://www.usd.edu/,291,1004,854,1140,1596
(1) California State University Fresno,http://www.csufresno.edu/,292,1006,1145,1441,1284
CUNY Brooklyn College,http://www.brooklyn.cuny.edu/,293,1007,574,859,1993
California State University Los Angeles,https://www.calstatela.edu/,294,1009,631,1245,1795
East Tennessee State University,https://www.etsu.edu/,295,1012,648,1176,1810
Pace University,https://www.pace.edu/,296,1014,520,1171,1999
Wichita State University,https://www.wichita.edu/,297,1015,654,998,1890
Université du Québec Trois-Rivieres,https://www.uqtr.ca/,298,1019,797,962,1732
Benemérita Universidad Autónoma de Puebla,https://www.buap.mx/,299,1033,2299,993,983
University of Louisiana at Lafayette,https://www.louisiana.edu/,300,1038,936,869,1689
Wellesley College,https://www.wellesley.edu/,301,1040,554,1051,2080
University of Richmond,https://www.richmond.edu/,302,1045,395,1221,2318
University of South Alabama,https://www.southalabama.edu/,303,1047,1440,729,1418
University of San Diego,https://www.sandiego.edu/,304,1049,504,1118,2181
College of Charleston,https://cofc.edu/,305,1052,646,1004,1999
University of Texas Rio Grande Valley,https://www.utrgv.edu/,306,1055,1776,671,1310
Western Kentucky University,https://www.wku.edu/,307,1061,522,1147,2170
Idaho State University,https://www.isu.edu/,308,1062,781,763,1947
Syracuse University,https://www.syracuse.edu/,309,1069,634,5963,633
University of Colorado Colorado Springs,https://www.uccs.edu/,310,1073,707,881,1999
Carleton College,https://www.carleton.edu/,311,1075,323,2501,2181
Smith College,https://www.smith.edu/,312,1076,382,1390,2365
(3) University of Texas Health Science Center at San Antonio,https://www.uthscsa.edu/,313,1077,836,5963,554
CUNY Baruch College,https://www.baruch.cuny.edu/,314,1077,817,761,1954
CUNY Queens College,https://www.qc.cuny.edu/,315,1081,986,769,1766
Texas A&M University Corpus Christi,https://www.tamucc.edu/,316,1089,1013,1356,1596
Duquesne University,https://www.duq.edu/,317,1091,717,797,2078
Swarthmore College,https://www.swarthmore.edu/,318,1096,281,1608,2546
Sam Houston State University,https://www.shsu.edu/,319,1099,809,1041,1904
University of Alaska Fairbanks,https://www.uaf.edu/,320,1101,334,5963,931
Grand Valley State University,https://www.gvsu.edu/,321,1103,468,1065,2377
State University of New York Upstate Medical University,https://www.upstate.edu/,322,1111,1921,911,1258
University of Lethbridge,https://www.uleth.ca/,323,1121,1132,672,1763
Université du Québec,http://www.uquebec.ca/,324,1126,1101,5963,486
University of North Florida,https://www.unf.edu/,325,1128,688,950,2146
Manhattan College,https://manhattan.edu/,326,1133,1175,1974,1411
(3) Texas Tech University Health Sciences Center,https://www.ttuhsc.edu/,327,1138,2355,604,1253
HEC Montréal École de Gestion,https://www.hec.ca/,328,1150,1625,669,1564
Marshall University,https://www.marshall.edu/,329,1154,699,1219,2117
New Mexico Institute of Mining & Technology New Mexico Tech,http://www.nmt.edu/,330,1159,892,1074,1947
Universidad Autónoma de Nuevo León,https://www.uanl.mx/,331,1162,1326,2110,1368
Southern Illinois University,https://siu.edu/,332,1171,478,5963,906
Trent University,https://www.trentu.ca/,333,1183,1272,1059,1708
Williams College,https://www.williams.edu/,334,1185,531,1162,2471
Middle Tennessee State University,https://www.mtsu.edu/,335,1189,619,1177,2349
State University of New York Downstate Medical Center Brooklyn,https://www.downstate.edu/,336,1192,2614,978,1182
Université du Québec Chicoutimi,https://www.uqac.ca/,337,1194,751,1490,2087
University of New Orleans,https://www.uno.edu/,338,1196,1168,1464,1701
Naval Postgraduate School,https://www.nps.edu/,339,1200,1200,684,1934
University of Winnipeg,https://www.uwinnipeg.ca/,340,1202,819,1540,2017
University of Maine,https://umaine.edu/,341,1203,378,5963,1058
Miami University of Ohio,http://miamioh.edu/,342,1207,335,5963,1114
University of Arkansas Little Rock,https://ualr.edu/,343,1209,789,1310,2146
Middlebury College,http://www.middlebury.edu/,344,1214,331,1649,2763
Saint John's University,https://www.stjohns.edu/,345,1222,911,1305,2031
United States Naval Academy,https://www.usna.edu/,346,1227,858,1134,2174
Trinity University San Antonio,https://www.trinity.edu/,347,1229,726,1353,2245
Southern Illinois University Edwardsville,https://www.siue.edu/,348,1230,666,1198,2370
Sonoma State University,http://www.sonoma.edu/,349,1230,641,1912,2200
New York Medical College,https://www.nymc.edu/,350,1230,2273,1329,1275
East Carolina University,https://www.ecu.edu/,351,1234,487,5963,975
State University of New York College of Environmental Science and Forestry,https://www.esf.edu/,352,1241,1237,894,1921
Lamar University,https://www.lamar.edu/,353,1252,960,1548,1970
University of North Carolina at Greensboro,https://www.uncg.edu/,354,1259,459,5963,1058
North Carolina Agricultural & Technical State University,https://www.ncat.edu/,355,1267,1538,809,1824
Amherst College,https://www.amherst.edu/,356,1272,527,1572,2576
Missouri State University,https://www.missouristate.edu/,357,1293,624,1276,2576
CUNY John Jay College of Criminal Justice,http://www.jjay.cuny.edu/,358,1297,1391,1208,1851
Oberlin College,https://www.oberlin.edu/,359,1301,493,1786,2647
Babson College,https://www.babson.edu/,360,1304,538,1090,2821
Eastern Michigan University,https://www.emich.edu/,361,1310,731,1359,2448
Humboldt State University,http://www.humboldt.edu/,362,1313,612,1607,2538
Colby College,http://www.colby.edu/,363,1328,532,1781,2695
University of the Pacific,https://www.pacific.edu/,364,1335,766,1703,2391
University of Northern Iowa,https://uni.edu/,365,1347,498,1312,2928
Mount Holyoke College,https://www.mtholyoke.edu/,366,1356,454,1839,2865
Loyola Marymount University,https://www.lmu.edu/,367,1359,629,1278,2763
Universidad Autónoma de San Luis Potosí,http://www.uaslp.mx/,368,1360,4371,810,1132
Depaul University,https://www.depaul.edu/,369,1363,280,5963,1555
Fairfield University,https://www.fairfield.edu/,370,1373,1124,1759,2099
Saint Francis Xavier University,https://www.stfx.ca/,371,1381,1560,1507,1873
Saint Mary's University,http://www.smu.ca/,372,1389,1520,1145,2024
Tennessee Technological University,https://www.tntech.edu/,373,1392,1258,1592,2078
(1) Université Laurentienne,https://laurentian.ca/,374,1394,2073,1108,1777
Adelphi University,https://www.adelphi.edu/,375,1402,886,1320,2546
Bentley University,https://www.bentley.edu/,376,1405,982,946,2587
Utah Valley University,https://www.uvu.edu/,377,1405,1507,2052,1819
University of Saint Thomas Saint Paul,https://www.stthomas.edu/,378,1416,804,1237,2725
Bowdoin College,https://www.bowdoin.edu/,379,1424,608,2017,2733
Seattle University,https://www.seattleu.edu/,380,1426,703,1448,2785
Haverford College,https://www.haverford.edu/,381,1432,733,2305,2496
Bowling Green State University,https://www.bgsu.edu/,382,1436,362,5963,1528
Ithaca College,https://www.ithaca.edu/,383,1440,517,1577,3052
Elon University,https://www.elon.edu/,384,1449,690,1726,2774
Universidad Veracruzana,https://www.uv.mx/,385,1455,1254,892,2471
California State University Chico,https://www.csuchico.edu/,386,1455,502,1681,3102
South Dakota School of Mines & Technology,https://www.sdsmt.edu/,387,1458,1773,1680,1895
Jackson State University,https://www.jsums.edu/,388,1458,1785,1534,1932
Pomona College,https://www.pomona.edu/,389,1460,670,1717,2821
University of West Florida,https://uwf.edu/,390,1471,857,1581,2665
State University of New York at New Paltz,https://www.newpaltz.edu/,391,1471,1357,1849,2134
Bryn Mawr College,https://www.brynmawr.edu/,392,1474,414,2961,2928
University of Regina,https://www.uregina.ca/,393,1478,793,5963,1112
California Polytechnic State University Cal Poly Pomona,https://www.cpp.edu/,394,1480,1681,1211,2146
(3) Barnard College Columbia University,https://barnard.edu/,395,1482,947,1756,2529
West Chester University of Pennsylvania,https://www.wcupa.edu/,396,1483,968,1549,2587
Pepperdine University,https://www.pepperdine.edu/,397,1484,529,1395,3246
Kenyon College,https://www.kenyon.edu/,398,1490,727,3280,2391
Claremont Graduate University,https://www.cgu.edu/,399,1490,1163,958,2609
Colgate University,https://www.colgate.edu/,400,1496,970,1340,2682
Santa Clara University,https://www.scu.edu/,401,1499,297,5963,1790
Macalester College,https://www.macalester.edu/,402,1503,752,1967,2754
Vassar College,https://www.vassar.edu/,403,1504,528,2051,3068
Morgan State University,https://www.morgan.edu/,404,1510,1279,1450,2399
University of Alaska Anchorage,https://www.uaa.alaska.edu/,405,1512,862,4318,1960
Athabasca University,https://www.athabascau.ca/,406,1514,1001,1733,2562
Universidad Iberoamericana,https://ibero.mx/,407,1519,2817,2517,1432
Universidad de Guanajuato,https://www.ugto.mx:443/,408,1520,3341,898,1677
College of New Jersey,https://tcnj.edu/,409,1522,1026,1447,2647
CUNY College of Staten Island,https://www.csi.cuny.edu/,410,1525,1847,1114,2214
Rush University,https://www.rushu.rush.edu/,411,1526,2958,5963,527
California State University East Bay,https://www.csueastbay.edu/,412,1529,1290,1322,2489
University of Prince Edward Island,https://www.upei.ca/,413,1532,1574,1225,2341
Simmons College,https://www.simmons.edu/,414,1540,925,2253,2576
Eastern Virginia Medical School,https://www.evms.edu/,415,1541,2730,2325,1545
Indiana State University,https://www.indstate.edu/,416,1541,860,1854,2763
Albany Medical College,https://amc.edu/,417,1561,3202,1483,1633
Suffolk University,https://www.suffolk.edu/,418,1570,945,1339,2891
Long Island University,https://www.liu.edu/,419,1576,1161,1503,2647
Illinois State University,https://illinoisstate.edu/,420,1593,549,5963,1587
Acadia University,https://www2.acadiau.ca/,421,1595,1276,2202,2399
New York Institute of Technology,https://www.nyit.edu/,422,1595,1500,1366,2471
Bard College,https://www.bard.edu/,423,1600,570,2165,3224
University of Central Arkansas,https://uca.edu/,424,1605,904,1553,2942
